Origin,Destination,OriginCity,DestinationCity,Passengers,Seats,Flights,Distance,FlyDate,OriginPopulation,DestinationPopulation
DFW,TUS,Dallas-TX,Tucson-AZ,3536,4619,31,813,199712,9231044,778684
PIT,CAK,Pittsburgh-PA,Akron-OH,430,550,5,70,199706,2432761,686918
DCA,ORD,Washington-DC,Chicago-IL,1900,3480,29,612,200005,9642062,18235464
GSO,TPA,Greensboro-NC,Tampa-FL,171,222,6,580,200502,673638,2638814
TYS,DTW,Knoxville-TN,Detroit-MI,1147,1863,27,443,200111,625319,8958464
RDU,DFW,Raleigh-NC,Dallas-TX,20862,26574,206,1062,200401,916790,11379964
EWR,BUF,Newark-NJ,Buffalo-NY,1817,3090,30,282,199706,17264316,1162332
CMH,EWR,Columbus-OH,Newark-NJ,1547,3164,28,462,199712,1525094,17264316
RIW,CPR,Riverton-WY,Casper-WY,0,0,20,102,200704,37368,71817
MSY,EWR,New Orleans-LA,Newark-NJ,6499,10011,71,1167,199909,1284282,17431724
SEA,HLN,Seattle-WA,Helena-MT,613,999,27,491,199712,5727624,63122
ABQ,DFW,Albuquerque-NM,Dallas-TX,27057,33580,242,569,200710,834685,12313304
LBB,AFW,Lubbock-TX,Dallas-TX,0,0,17,265,200909,276659,12895230
CMH,DTW,Columbus-OH,Detroit-MI,8503,11400,114,155,200406,1696238,8996622
IAH,TPA,Houston-TX,Tampa-FL,8800,9870,57,787,200203,4978638,2483575
MCO,DFW,Orlando-FL,Dallas-TX,38,40,1,984,200305,1803474,11164066
ATL,DFW,Atlanta-GA,Dallas-TX,3588,5897,55,732,199611,3652439,8994450
DTW,EWR,Detroit-MI,Newark-NJ,4469,7914,53,487,199303,8711888,17013259
FSD,FAR,Sioux Falls-SD,Fargo-ND,1548,4557,31,230,199012,154046,153686
GRR,DFW,Grand Rapids-MI,Dallas-TX,530,666,18,931,200202,755875,10953156
MCO,ATL,Orlando-FL,Atlanta-GA,0,0,9,403,200407,1866597,4802300
BOS,ORD,Boston-MA,Chicago-IL,4143,6804,54,867,199504,8357434,17155070
CMH,DTW,Columbus-OH,Detroit-MI,2354,4125,33,155,200006,1619514,8914942
BPT,DFW,Beaumont-TX,Dallas-TX,2443,4963,146,270,199509,374916,8787062
DAL,AUS,Dallas-TX,Austin-TX,2612,4521,33,189,200503,11632814,1464309
BNA,ORD,Nashville-TN,Chicago-IL,984,1144,26,409,200507,1450538,18724160
DCA,ATL,Washington-DC,Atlanta-GA,8918,15303,84,547,199810,9079986,3872031
DFW,ORD,Dallas-TX,Chicago-IL,91,432,3,802,199905,9703564,17655010
BUF,EWR,Buffalo-NY,Newark-NJ,2180,2632,28,282,199007,1190154,16868983
MIA,DOV,Miami-FL,Dover-DE,0,0,4,961,200711,10930366,152090
ATL,ORD,Atlanta-GA,Chicago-IL,18422,21012,148,606,200907,5475213,19161134
CLE,DTW,Cleveland-OH,Detroit-MI,693,2562,21,95,199212,2122597,8653794
MDW,AUS,Chicago-IL,Austin-TX,108,137,1,972,200212,18490270,1353176
TYS,DTW,Knoxville-TN,Detroit-MI,1251,3666,47,443,199501,586095,8837982
JFK,ATL,New York-NY,Atlanta-GA,347,1126,5,760,199202,33861848,3245141
MSP,ORD,Minneapolis-MN,Chicago-IL,2156,4321,29,334,199912,2872109,17655010
FLL,BOS,Fort Lauderdale-FL,Boston-MA,11371,14280,120,1237,199811,4691519,8506878
BNA,ATL,Nashville-TN,Atlanta-GA,10623,17182,121,214,199603,1185691,3652439
CLT,ALB,Charlotte-NC,Albany-NY,1847,2955,30,645,199206,1065787,823094
MDW,ALB,Chicago-IL,Albany-NY,6611,7398,54,717,200908,19161134,857592
MEM,DFW,Memphis-TN,Dallas-TX,44,118,1,432,199309,1101200,8450926
LAS,ORD,Las Vegas-NV,Chicago-IL,10720,15351,119,1515,200012,1393370,18235464
DFW,DTW,Dallas-TX,Detroit-MI,272,390,5,987,199204,8314270,8653794
PHX,TUS,Phoenix-AZ,Tucson-AZ,8756,12800,160,110,200405,3723359,924205
ANC,ORD,Anchorage-AK,Chicago-IL,0,0,30,2846,200710,360908,18903872
ACT,DFW,Waco-TX,Dallas-TX,60,87,1,89,200106,215561,10709246
SFB,MIA,Orlando-FL,Miami-FL,0,149,1,214,200209,1756852,10425204
HON,HON,Huron-SD,Huron-SD,0,19,1,0,200604,15501,15501
BWI,MDW,Baltimore-MD,Chicago-IL,1277,1464,12,611,199404,2452318,17018756
RDU,BOS,Raleigh-NC,Boston-MA,16,150,3,612,199809,721489,8506878
MIA,EWR,Miami-FL,Newark-NJ,169,172,1,1086,200604,10933486,18825633
IND,LRD,Indianapolis-IN,Laredo-TX,0,0,1,1130,200206,1578239,205096
BHM,ATL,Birmingham-AL,Atlanta-GA,371,392,4,134,199010,958585,3087755
ABE,DTW,Allentown-PA,Detroit-MI,2770,6200,62,424,199406,705905,8761684
ATW,CWA,Appleton-WI,Wausau-WI,3,736,23,67,200010,202508,125905
SCE,DTW,State College-PA,Detroit-MI,647,1306,29,300,200309,140606,8985512
MIA,BOS,Miami-FL,Boston-MA,19952,23064,92,1258,200308,10561342,8916374
SEA,EUG,Seattle-WA,Eugene-OR,2392,3627,117,234,199703,5727624,311092
RDU,ATL,Raleigh-NC,Atlanta-GA,40,100,2,356,200502,953157,4947012
GYY,PUB,Gary-IN,Pueblo-CO,0,0,1,934,200802,9515636,156009
CLT,ORD,Charlotte-NC,Chicago-IL,2365,3034,24,599,199607,1164160,17287860
DTW,DAY,Detroit-MI,Dayton-OH,317,780,10,166,199401,8761684,859147
MCI,TPA,Kansas City-MO,Tampa-FL,1544,2552,29,1048,200601,1984954,2684639
LAX,AFW,Los Angeles-CA,Dallas-TX,0,0,6,1218,200309,25434866,11164066
RFD,ATL,Rockford-IL,Atlanta-GA,0,0,14,643,200801,353381,5385586
DFW,EWR,Dallas-TX,Newark-NJ,5136,10521,56,1372,199501,8787062,17130692
ABQ,TUS,Albuquerque-NM,Tucson-AZ,2848,3973,29,321,200205,753670,886063
DTW,OMA,Detroit-MI,Omaha-NE,38,78,1,651,199303,8711888,703536
ATL,AUS,Atlanta-GA,Austin-TX,5765,6378,83,813,200908,5475213,1705075
PHL,TPA,Philadelphia-PA,Tampa-FL,5380,5759,30,920,200802,11880992,2730007
DAL,TUL,Dallas-TX,Tulsa-OK,3057,5978,49,237,199311,8450926,790683
DTW,BUF,Detroit-MI,Buffalo-NY,789,1456,13,240,199212,8653794,1191586
DAY,ATL,Dayton-OH,Atlanta-GA,635,1240,31,432,200310,845508,4673146
BNA,ATL,Nashville-TN,Atlanta-GA,1193,1490,30,214,200612,1489156,5119641
ELM,DTW,Elmira-NY,Detroit-MI,3426,5940,132,331,200507,88351,8988796
GCC,CPR,Gillette-WY,Casper-WY,0,0,20,110,200803,41474,73057
LAX,ORD,Los Angeles-CA,Chicago-IL,5984,8526,58,1744,199007,22585772,16395048
MSY,EWR,New Orleans-LA,Newark-NJ,365,450,9,1167,200704,1109415,18901167
TPA,BOS,Tampa-FL,Boston-MA,63,128,1,1185,199111,2098618,8227986
ANC,ORD,Anchorage-AK,Chicago-IL,0,0,30,2846,200706,360908,18903872
MSY,DFW,New Orleans-LA,Dallas-TX,168,354,3,448,199203,1277629,8314270
MEM,DAL,Memphis-TN,Dallas-TX,52,63,1,423,200504,1261429,11632814
LIT,DFW,Little Rock-AR,Dallas-TX,2748,3228,95,304,199605,570858,8994450
LAX,MIA,Los Angeles-CA,Miami-FL,4464,6647,31,2342,199401,23179000,8746902
IAD,MIA,Washington-DC,Miami-FL,4740,5974,29,921,200004,9642062,10051612
IND,TPA,Indianapolis-IN,Tampa-FL,466,822,6,838,200712,1697656,2711222
EWR,BUF,Newark-NJ,Buffalo-NY,2960,4264,41,282,199906,17431724,1142121
LAX,MDW,Los Angeles-CA,Chicago-IL,18669,27092,199,1750,200712,25385206,18903872
CMH,ALB,Columbus-OH,Albany-NY,0,100,1,508,199701,1525094,821585
CLT,BUF,Charlotte-NC,Buffalo-NY,448,1014,6,546,200412,1471706,1148714
ALB,EWR,Albany-NY,Newark-NJ,66,74,2,143,200709,852019,18901167
FLL,ATL,Fort Lauderdale-FL,Atlanta-GA,190,238,2,581,200101,5120256,4432950
MDW,FNT,Chicago-IL,Flint-MI,3887,5916,174,221,200411,18664180,439880
IAD,ATL,Washington-DC,Atlanta-GA,12372,16472,116,533,199907,9231820,3988728
GSP,DFW,Greenville-SC,Dallas-TX,1104,1584,36,862,200503,590654,11632814
BOS,EWR,Boston-MA,Newark-NJ,187,294,1,200,199011,8269386,16868983
CLT,BOS,Charlotte-NC,Boston-MA,9291,14208,111,727,199108,1050648,8227986
SFO,OMA,San Francisco-CA,Omaha-NE,594,808,2,1433,199002,7436126,687569
DAY,DFW,Dayton-OH,Dallas-TX,6894,8804,62,861,199208,856638,8314270
MSP,ORD,Minneapolis-MN,Chicago-IL,2132,3116,41,334,200912,3269814,19161134
SAN,ATL,San Diego-CA,Atlanta-GA,8952,15662,86,1891,199809,2766123,3872031
MHT,ATL,Manchester-NH,Atlanta-GA,0,0,0,952,200308,393018,4673146
DFW,TUL,Dallas-TX,Tulsa-OK,1505,2610,87,237,199604,8994450,807864
GSO,ORD,Greensboro-NC,Chicago-IL,1932,3706,34,590,200001,645536,18235464
GEG,YKM,Spokane-WA,Yakima-WA,0,0,56,159,200904,468684,239054
BNA,TPA,Nashville-TN,Tampa-FL,1602,2074,17,612,200008,1317580,2404273
CAE,ATL,Columbia-SC,Atlanta-GA,10,154,1,191,199911,619334,3988728
EWR,ATL,Newark-NJ,Atlanta-GA,875,1260,5,745,199710,17264316,3756986
PBI,DFW,West Palm Beach-FL,Dallas-TX,70,180,1,1103,199504,4456964,8787062
JAX,DTW,Jacksonville-FL,Detroit-MI,3102,4928,44,814,199602,1029554,8912962
STL,AUS,St. Louis-MO,Austin-TX,9293,13231,101,722,200206,2733818,1353176
DFW,ABI,Dallas-TX,Abilene-TX,18,37,1,158,200403,11379964,158571
MSY,EWR,New Orleans-LA,Newark-NJ,697,850,17,1167,200702,1109415,18901167
IND,ORD,Indianapolis-IN,Chicago-IL,2272,3894,33,177,199303,1355755,16876600
LAX,TUS,Los Angeles-CA,Tucson-AZ,1284,2055,15,451,200211,25269954,886063
GEG,ORD,Spokane-WA,Chicago-IL,3437,4263,29,1498,199004,362886,16395048
TPA,ORD,Tampa-FL,Chicago-IL,900,1128,6,1012,199604,2195269,17287860
DAL,TUL,Dallas-TX,Tulsa-OK,6364,13908,114,237,200109,10709246,867707
CMH,ATL,Columbus-OH,Atlanta-GA,3079,3220,46,446,200806,1779822,5385586
MHT,TPA,Manchester-NH,Tampa-FL,300,548,4,1204,200212,390921,2483575
SLC,CPR,Salt Lake City-UT,Casper-WY,2178,3390,113,320,200512,1044845,69442
SJC,MDW,San Jose-CA,Chicago-IL,5492,12744,59,1845,200210,1728245,18490270
ALB,ORD,Albany-NY,Chicago-IL,3151,3726,27,723,200305,839741,18572324
DTW,MDW,Detroit-MI,Chicago-IL,9064,11919,87,229,200606,8969084,18797710
JAN,ATL,Jackson-MS,Atlanta-GA,8611,10650,213,341,200908,540866,5475213
MSP,DFW,Minneapolis-MN,Dallas-TX,1896,2977,24,852,200011,2981616,10392376
FWA,ORD,Fort Wayne-IN,Chicago-IL,66,140,2,157,200501,402638,18724160
HNL,ORD,Honolulu-HI,Chicago-IL,6922,8107,28,4243,199204,857884,16720340
STL,DAY,St. Louis-MO,Dayton-OH,2398,4350,30,338,200008,2701634,848093
RFD,DEC,Rockford-IL,Decatur-IL,0,0,18,163,200506,338877,109582
STL,PIA,St. Louis-MO,Peoria-IL,101,230,2,137,199910,2663420,365736
MEM,PIA,Memphis-TN,Peoria-IL,0,0,6,387,200508,1261429,367334
DET,DAY,Detroit-MI,Dayton-OH,0,0,1,184,199907,8962394,857208
MKE,ATL,Milwaukee-WI,Atlanta-GA,848,1740,29,669,199207,1453354,3245141
ORD,DTW,Chicago-IL,Detroit-MI,666,702,9,235,199606,17287860,8912962
TVC,ORD,Traverse City-MI,Chicago-IL,991,1500,30,224,200810,142319,19031272
CID,ORD,Cedar Rapids-IA,Chicago-IL,324,624,6,196,200010,237853,18235464
DTW,EWR,Detroit-MI,Newark-NJ,1895,3129,21,487,200002,8914942,18352743
PWM,AGS,Portland-ME,Augusta-GA,56,70,1,948,200608,512073,523038
LAS,EWR,Las Vegas-NV,Newark-NJ,4935,5692,30,2227,199806,1161259,17341505
MDT,ATL,Harrisburg-PA,Atlanta-GA,3651,4400,88,619,200304,516171,4673146
IND,DTW,Indianapolis-IN,Detroit-MI,5197,7320,60,231,199008,1299152,8503650
TPA,BOS,Tampa-FL,Boston-MA,4578,6156,57,1185,199806,2254405,8506878
ANC,ADQ,Anchorage-AK,Kodiak-AK,0,21,21,252,200809,365790,13170
MCO,MDW,Orlando-FL,Chicago-IL,26,122,1,989,200110,1708955,18385002
BUF,ATL,Buffalo-NY,Atlanta-GA,2902,4060,58,712,200511,1139328,4947012
LAS,ORD,Las Vegas-NV,Chicago-IL,98,129,1,1515,199311,877917,16876600
FWA,ORD,Fort Wayne-IN,Chicago-IL,357,552,12,157,199509,363709,17155070
CVG,AUS,Cincinnati-OH,Austin-TX,0,0,3,958,200412,2083905,1418999
ATL,AUS,Atlanta-GA,Austin-TX,894,1050,15,813,200804,5385586,1654100
MEM,BFM,Memphis-TN,Mobile-AL,0,0,36,324,200505,1261429,398369
LBB,DFW,Lubbock-TX,Dallas-TX,119,150,1,282,199108,231127,8182938
JFK,MIA,New York-NY,Miami-FL,154,210,1,1090,199110,33749684,8312530
RDU,ATL,Raleigh-NC,Atlanta-GA,4280,5414,30,356,199505,650034,3548667
CLT,DTW,Charlotte-NC,Detroit-MI,2728,4104,38,500,199811,1223835,8944948
ELP,AUS,El Paso-TX,Austin-TX,6662,13289,97,525,200001,680942,1265715
ICT,ORD,Wichita-KS,Chicago-IL,44,128,1,588,199402,542297,17018756
SLC,ORD,Salt Lake City-UT,Chicago-IL,62,154,1,1249,200109,988989,18385002
BTR,TYR,Baton Rouge-LA,Tyler-TX,42,44,1,281,200405,725570,186172
JFK,BOS,New York-NY,Boston-MA,0,0,3,187,199011,33737966,8269386
OGG,ITO,Kahului-HI,Hilo-HI,2904,8512,64,121,199912,121939,142390
PHX,ORD,Phoenix-AZ,Chicago-IL,7383,8928,62,1440,199408,2549507,17018756
LAX,ORD,Los Angeles-CA,Chicago-IL,4603,5280,44,1745,200707,25385206,18903872
FSD,FAR,Sioux Falls-SD,Fargo-ND,2120,6912,54,230,199109,156413,155182
MIA,TPA,Miami-FL,Tampa-FL,1394,3650,25,204,199406,8746902,2154044
ELP,AUS,El Paso-TX,Austin-TX,745,1233,9,528,200410,702433,1418999
DCA,ORD,Washington-DC,Chicago-IL,8651,12120,101,612,200603,10530024,18797710
DAL,AUS,Dallas-TX,Austin-TX,4733,9450,189,183,200002,10392376,1265715
IAD,ORD,Washington-DC,Chicago-IL,1496,1820,10,589,200810,10755872,19031272
STL,DAY,St. Louis-MO,Dayton-OH,1667,2376,54,338,200703,2806368,839563
TUS,DFW,Tucson-AZ,Dallas-TX,1174,4440,30,813,199009,668242,8019250
TPA,ORD,Tampa-FL,Chicago-IL,160,207,1,1012,199712,2225002,17405264
BFM,ABY,Mobile-AL,Albany-GA,0,0,21,238,200610,402199,162975
STL,ATL,St. Louis-MO,Atlanta-GA,4415,7150,143,483,200405,2759153,4802300
BOS,ORD,Boston-MA,Chicago-IL,16101,18318,129,867,200410,8912958,18664180
IAD,BOS,Washington-DC,Boston-MA,1798,3240,9,413,199006,8270942,8269386
MCO,BOS,Orlando-FL,Boston-MA,2683,3410,31,1121,199608,1422502,8407438
CLE,MDW,Cleveland-OH,Chicago-IL,1378,3503,31,307,199008,2103367,16395048
LAS,FAT,Las Vegas-NV,Fresno-CA,2886,3000,20,258,200808,1879093,903133
CLE,BOS,Cleveland-OH,Boston-MA,3565,4805,31,563,200510,2118249,8917782
STL,ORD,St. Louis-MO,Chicago-IL,236,376,2,258,199603,2642938,17287860
TPA,BOS,Tampa-FL,Boston-MA,2387,3718,26,1185,199105,2098618,8227986
BWI,TPA,Baltimore-MD,Tampa-FL,3522,4384,32,842,200107,2577904,2442189
MDW,EWR,Chicago-IL,Newark-NJ,5813,12150,81,711,199306,16876600,17013259
IAD,BOS,Washington-DC,Boston-MA,59,168,1,413,200110,9854548,8886620
OAK,RNO,Oakland-CA,Reno-NV,0,0,17,180,200502,4149607,394881
IAH,MIA,Houston-TX,Miami-FL,461,930,6,964,200510,5299567,10886318
BOS,DFW,Boston-MA,Dallas-TX,10659,16448,91,1562,199406,8293684,8613622
TOL,EWR,Toledo-OH,Newark-NJ,0,0,15,506,200711,675351,18901167
PIT,MIA,Pittsburgh-PA,Miami-FL,453,504,4,1013,199908,2404337,9521044
LBB,AUS,Lubbock-TX,Austin-TX,1389,3416,28,335,200401,261093,1418999
GEG,ORD,Spokane-WA,Chicago-IL,2827,3036,29,1498,200003,418826,18235464
BDL,BOS,Hartford-CT,Boston-MA,109,129,1,91,200006,1150915,8805222
IND,DTW,Indianapolis-IN,Detroit-MI,70,154,1,231,200204,1578239,8972134
ATL,TPA,Atlanta-GA,Tampa-FL,255,267,1,406,199610,3652439,2195269
MSY,DTW,New Orleans-LA,Detroit-MI,828,1344,12,926,199202,1277629,8653794
HOU,DAL,Houston-TX,Dallas-TX,1646,2684,22,239,200211,4978638,10953156
AMA,EKO,Amarillo-TX,Elko-NV,346,366,3,858,200508,237767,45801
BGR,BOS,Bangor-ME,Boston-MA,160,399,21,201,199305,146980,8260582
MEM,BUF,Memphis-TN,Buffalo-NY,0,0,23,813,200910,1304926,1123804
IND,ATL,Indianapolis-IN,Atlanta-GA,77,137,1,432,200603,1671898,5119641
GEG,RNO,Spokane-WA,Reno-NV,148,150,1,572,200708,456187,410616
LGA,TPA,New York-NY,Tampa-FL,7026,8064,56,1011,199808,34683010,2254405
BNA,DTW,Nashville-TN,Detroit-MI,1059,1320,12,457,200312,1386743,8985512
BGR,BOS,Bangor-ME,Boston-MA,508,1178,62,201,199212,146898,8227058
FLL,EWR,Fort Lauderdale-FL,Newark-NJ,110,257,1,1065,199212,4225844,16930924
SBN,ATL,South Bend-IN,Atlanta-GA,2460,3000,60,566,200308,315623,4673146
CAE,ATL,Columbia-SC,Atlanta-GA,1148,1280,31,191,200205,663454,4555490
RDU,MIA,Raleigh-NC,Miami-FL,0,170,1,700,200303,889313,10561342
ATL,BOS,Atlanta-GA,Boston-MA,104,106,1,946,200308,4673146,8916374
LAX,RNO,Los Angeles-CA,Reno-NV,5421,7740,60,390,200209,25269954,365239
CLE,EWR,Cleveland-OH,Newark-NJ,23,37,1,404,200601,2106336,18825633
BOS,MDW,Boston-MA,Chicago-IL,13100,21805,130,861,200504,8917782,18724160
PHL,MIA,Philadelphia-PA,Miami-FL,3027,4060,30,1013,200310,11575576,10561342
ATL,AGS,Atlanta-GA,Augusta-GA,1557,2460,82,143,199511,3548667,473422
RFD,LRD,Rockford-IL,Laredo-TX,0,0,12,1166,200506,338877,220968
ORD,BUF,Chicago-IL,Buffalo-NY,239,288,2,473,199907,17655010,1142121
MCI,TPA,Kansas City-MO,Tampa-FL,107,119,1,1048,200106,1865245,2442189
BOS,BUF,Boston-MA,Buffalo-NY,4583,6200,62,396,200810,9089410,1124055
PDX,SLE,Portland-OR,Salem-OR,314,468,26,51,199309,1653097,300291
OKC,ORD,Oklahoma City-OK,Chicago-IL,1567,2112,32,693,200710,1191244,18903872
SLC,ORD,Salt Lake City-UT,Chicago-IL,6688,8256,59,1249,200909,1130293,19161134
LBB,DAL,Lubbock-TX,Dallas-TX,5442,9316,68,293,200210,255764,10953156
LGA,MIA,New York-NY,Miami-FL,645,948,4,1097,199503,34261384,8913928
MSP,EWR,Minneapolis-MN,Newark-NJ,187,236,2,1008,199102,2581103,16874842
MEM,DTW,Memphis-TN,Detroit-MI,3612,3996,27,610,200104,1216654,8958464
LIT,EWR,Little Rock-AR,Newark-NJ,824,1350,27,1069,200703,666490,18901167
ORD,OMA,Chicago-IL,Omaha-NE,1749,2452,23,416,200902,19161134,849517
PIT,CAK,Pittsburgh-PA,Akron-OH,346,618,6,70,199409,2471125,676549
PIT,EWR,Pittsburgh-PA,Newark-NJ,2200,3136,32,319,199602,2447532,17190036
MCO,ORD,Orlando-FL,Chicago-IL,559,600,5,1005,200311,1803474,18572324
HOU,DAL,Houston-TX,Dallas-TX,5902,8540,70,239,199011,3789490,8019250
PIT,DFW,Pittsburgh-PA,Dallas-TX,2815,3906,31,1068,199812,2418452,9475022
MSY,DTW,New Orleans-LA,Detroit-MI,2860,5456,44,926,200401,1314721,8996622
RFD,LRD,Rockford-IL,Laredo-TX,0,0,1,1166,200512,338877,220968
LAX,BOS,Los Angeles-CA,Boston-MA,9350,12376,68,2611,200605,25427320,8946954
MYR,DTW,Myrtle Beach-SC,Detroit-MI,1878,3000,24,636,200509,228708,8988796
LAX,ORD,Los Angeles-CA,Chicago-IL,4607,5760,48,1745,200911,25749594,19161134
CHS,ATL,Charleston-SC,Atlanta-GA,1409,1550,31,259,200405,590096,4802300
GSO,ATL,Greensboro-NC,Atlanta-GA,9521,11300,226,306,200907,714765,5475213
LAX,RNO,Los Angeles-CA,Reno-NV,2235,4658,34,390,200809,25536790,416657
ORD,TUS,Chicago-IL,Tucson-AZ,4494,7526,53,1437,199002,16395048,668242
MCO,ORD,Orlando-FL,Chicago-IL,343,408,2,1005,199007,1239115,16395048
CMH,DTW,Columbus-OH,Detroit-MI,2757,5978,49,155,199110,1430345,8578382
LAS,OMA,Las Vegas-NV,Omaha-NE,1091,2222,17,1099,199805,1161259,742096
EWR,TPA,Newark-NJ,Tampa-FL,1025,1116,9,998,200301,18671320,2522780
MKE,DTW,Milwaukee-WI,Detroit-MI,373,500,5,238,199411,1459322,8761684
ATL,MIA,Atlanta-GA,Miami-FL,12883,15876,63,595,199707,3756986,9247394
IAH,AUS,Houston-TX,Austin-TX,118,174,1,141,200301,5084017,1382693
CLE,BUF,Cleveland-OH,Buffalo-NY,1114,3666,26,192,200001,2147948,1169159
DTW,DFW,Detroit-MI,Dallas-TX,11452,16260,117,987,199408,8761684,8613622
CVG,BUF,Cincinnati-OH,Buffalo-NY,2099,2700,54,410,200702,2148315,1125965
PHL,BOS,Philadelphia-PA,Boston-MA,693,2016,63,280,200102,11445082,8886620
IAD,ATL,Washington-DC,Atlanta-GA,2644,3210,30,533,199207,8474182,3245141
DTW,ALB,Detroit-MI,Albany-NY,753,868,7,488,200806,8847562,854301
BOS,MIA,Boston-MA,Miami-FL,119,128,1,1258,200102,8886620,10240512
ILN,MIA,Wilmington-OH,Miami-FL,0,0,10,967,200211,41220,10425204
ATL,DAY,Atlanta-GA,Dayton-OH,5357,7371,63,432,200307,4673146,845508
CLT,EWR,Charlotte-NC,Newark-NJ,2823,3150,25,529,200803,1706469,18968501
MHT,BOS,Manchester-NH,Boston-MA,1962,2527,133,45,199410,345353,8293684
SAV,ATL,Savannah-GA,Atlanta-GA,12622,14342,101,215,200602,321356,5119641
BNA,ORD,Nashville-TN,Chicago-IL,2497,6192,48,409,200202,1363834,18490270
RDU,BOS,Raleigh-NC,Boston-MA,3450,5920,160,612,200112,835602,8886620
OKC,DFW,Oklahoma City-OK,Dallas-TX,123,150,1,175,199605,1034971,8994450
CLE,DFW,Cleveland-OH,Dallas-TX,4178,6255,45,1021,199804,2121415,9475022
BRO,DFW,Brownsville-TX,Dallas-TX,449,792,18,482,200906,396371,12895230
EWR,MIA,Newark-NJ,Miami-FL,0,0,14,1086,200701,18901167,10930366
PHL,MIA,Philadelphia-PA,Miami-FL,3019,4752,27,1013,200306,11575576,10561342
ELM,ITH,Elmira-NY,Ithaca-NY,1526,3030,30,32,199509,93951,97612
IAD,BOS,Washington-DC,Boston-MA,2674,5488,56,413,199701,8966798,8460622
LIT,DAL,Little Rock-AR,Dallas-TX,5017,6832,56,296,199411,559462,8613622
BDL,BUF,Hartford-CT,Buffalo-NY,646,2750,25,317,199306,1115908,1190660
EWR,DTW,Newark-NJ,Detroit-MI,1298,3224,26,487,200412,18747431,8996622
MSP,EWR,Minneapolis-MN,Newark-NJ,6539,10672,58,1008,199208,2616238,16930924
ANC,ADQ,Anchorage-AK,Kodiak-AK,564,1356,25,252,199812,311411,14479
SLC,EWR,Salt Lake City-UT,Newark-NJ,4758,5248,35,1968,200603,1072748,18825633
JFK,ATL,New York-NY,Atlanta-GA,359,554,2,760,200106,36980058,4432950
LAX,ORD,Los Angeles-CA,Chicago-IL,3943,7760,40,1744,199009,22585772,16395048
ABQ,ATL,Albuquerque-NM,Atlanta-GA,161,250,1,1269,200708,834685,5267527
ORD,DOV,Chicago-IL,Dover-DE,0,0,1,683,200408,18664180,138382
SBN,ORD,South Bend-IN,Chicago-IL,37,50,1,84,199903,308666,17655010
STL,DTW,St. Louis-MO,Detroit-MI,802,1300,13,440,199410,2624554,8761684
ATL,AUS,Atlanta-GA,Austin-TX,2339,4588,31,812,199205,3245141,901055
FLL,EWR,Fort Lauderdale-FL,Newark-NJ,1893,2235,15,1065,199804,4691519,17341505
ROC,ORD,Rochester-NY,Chicago-IL,1135,1526,14,528,199102,1010696,16550288
IND,TPA,Indianapolis-IN,Tampa-FL,3429,4992,39,838,199303,1355755,2132804
LGA,ORD,New York-NY,Chicago-IL,24,176,1,733,200207,37180170,18490270
JFK,AUS,New York-NY,Austin-TX,3716,4650,31,1522,200708,37802334,1594525
ORD,DAY,Chicago-IL,Dayton-OH,2661,3400,27,240,200405,18664180,845594
IAH,TPA,Houston-TX,Tampa-FL,13572,15308,97,787,200904,5867489,2747272
MEM,DTW,Memphis-TN,Detroit-MI,5094,9600,96,610,199910,1169733,8962394
HLN,BZN,Helena-MT,Bozeman-MT,17,18,1,69,199208,57820,54103
EWR,DTW,Newark-NJ,Detroit-MI,5184,7000,56,487,200003,18352743,8914942
ANC,ATL,Anchorage-AK,Atlanta-GA,0,0,2,3416,199908,315753,3988728
PHX,EWR,Phoenix-AZ,Newark-NJ,13963,15560,99,2133,200806,4287323,18968501
FSD,YIP,Sioux Falls-SD,Detroit-MI,0,0,1,676,200411,209325,8996622
IAD,DTW,Washington-DC,Detroit-MI,9,292,2,383,199406,8673930,8761684
IAH,ACT,Houston-TX,Waco-TX,35,60,2,159,199603,4268132,201104
PNS,ATL,Pensacola-FL,Atlanta-GA,10625,17433,149,272,200611,449566,5119641
SYR,BOS,Syracuse-NY,Boston-MA,3023,8961,87,264,199405,668078,8293684
CLT,AGS,Charlotte-NC,Augusta-GA,3194,5920,160,140,200505,1519448,517352
IND,ERI,Indianapolis-IN,Erie-PA,0,0,15,358,200709,1697656,279804
ATL,MIA,Atlanta-GA,Miami-FL,3622,7620,30,595,199001,3087755,8149380
CLE,DTW,Cleveland-OH,Detroit-MI,588,2480,31,95,199301,2128322,8711888
BOS,MIA,Boston-MA,Miami-FL,125,138,1,1258,200005,8805222,10051612
EWR,DTW,Newark-NJ,Detroit-MI,396,894,6,487,199701,17264316,8934802
AUS,DFW,Austin-TX,Dallas-TX,171,256,2,183,200006,1265715,10392376
XNA,ORD,Fayetteville-AR,Chicago-IL,1682,2600,52,522,200910,464623,19161134
MSY,EWR,New Orleans-LA,Newark-NJ,6270,8184,66,1167,200703,1109415,18901167
JAX,MIA,Jacksonville-FL,Miami-FL,116,144,1,334,200912,1328144,11094102
ORD,ALB,Chicago-IL,Albany-NY,1924,3402,27,723,199712,17405264,821585
SBN,DTW,South Bend-IN,Detroit-MI,246,488,4,157,199603,307304,8912962
PIT,ERI,Pittsburgh-PA,Erie-PA,2148,3071,83,109,200501,2372328,278933
