Origin,Destination,OriginCity,DestinationCity,Passengers,Seats,Flights,Distance,FlyDate,OriginPopulation,DestinationPopulation
PHX,OMA,Phoenix-AZ,Omaha-NE,110,113,1,1037,200407,3723359,800459
HSV,ATL,Huntsville-AL,Atlanta-GA,1085,1960,28,151,200403,363221,4802300
BWI,ABI,Baltimore-MD,Abilene-TX,111,129,1,1370,200207,2600580,158118
ESF,MLU,Alexandria-LA,Monroe-LA,351,1530,51,78,199510,144877,167974
TUL,DFW,Tulsa-OK,Dallas-TX,3039,5850,195,237,200111,867707,10709246
ANC,MIA,Anchorage-AK,Miami-FL,0,0,13,4004,200106,325839,10240512
IAH,TPA,Houston-TX,Tampa-FL,5590,6855,48,787,199112,3888584,2098618
BWI,EWR,Baltimore-MD,Newark-NJ,711,788,5,169,200803,2677712,18968501
ATL,ORD,Atlanta-GA,Chicago-IL,7903,13206,93,606,199506,3548667,17155070
SYR,ATL,Syracuse-NY,Atlanta-GA,179,186,1,793,200303,649679,4673146
LGA,DFW,New York-NY,Dallas-TX,20797,35728,203,1389,200201,37180170,10953156
IAH,PIA,Houston-TX,Peoria-IL,143,150,1,802,199810,4445918,365232
MCO,DTW,Orlando-FL,Detroit-MI,8478,9198,63,957,199511,1389986,8837982
MCI,OMA,Kansas City-MO,Omaha-NE,0,0,1,152,200805,2046083,839265
MCO,DFW,Orlando-FL,Dallas-TX,42885,48832,266,984,200403,1866597,11379964
CLE,OMA,Cleveland-OH,Omaha-NE,1889,2350,47,729,200803,2094051,839265
FNT,ATL,Flint-MI,Atlanta-GA,3,125,1,644,200501,439216,4947012
IAD,DFW,Washington-DC,Dallas-TX,383,940,5,1172,199502,8757652,8787062
DSM,PIA,Des Moines-IA,Peoria-IL,0,0,16,216,200704,544240,371015
OMA,MDW,Omaha-NE,Chicago-IL,11051,12467,91,423,200507,810493,18724160
CID,ORD,Cedar Rapids-IA,Chicago-IL,1941,3678,80,196,199407,220669,17018756
JFK,ORD,New York-NY,Chicago-IL,4511,7700,77,740,200902,38139592,19161134
LGA,DFW,New York-NY,Dallas-TX,61,149,1,1389,199706,34528632,9231044
COS,ORD,Colorado Springs-CO,Chicago-IL,2206,3381,23,911,199111,416250,16550288
EWR,ORD,Newark-NJ,Chicago-IL,125,204,1,719,199306,17013259,16876600
DCA,ORD,Washington-DC,Chicago-IL,27,50,1,612,200606,10530024,18797710
PNS,ACT,Pensacola-FL,Waco-TX,40,44,1,601,200705,450333,228241
JFK,BOS,New York-NY,Boston-MA,13,19,1,187,199209,33861848,8227058
IND,TPA,Indianapolis-IN,Tampa-FL,77,122,1,838,200110,1556076,2442189
ORD,CAK,Chicago-IL,Akron-OH,1013,1500,30,344,200505,18724160,700649
PHX,DAL,Phoenix-AZ,Dallas-TX,90,122,1,879,199407,2549507,8613622
OAK,ORD,Oakland-CA,Chicago-IL,2524,3094,17,1835,200012,4136658,18235464
TUL,DFW,Tulsa-OK,Dallas-TX,7826,10876,58,237,200911,929015,12895230
BWI,EWR,Baltimore-MD,Newark-NJ,0,0,5,169,200608,2662048,18825633
MSY,PVU,New Orleans-LA,Provo-UT,120,150,1,1400,200909,1189981,555551
LEX,DTW,Lexington-KY,Detroit-MI,1930,3940,86,296,200409,432055,8996622
GRK,DFW,Killeen-TX,Dallas-TX,1220,1848,42,134,200607,358547,11998822
SFO,BOS,San Francisco-CA,Boston-MA,1640,3024,21,2704,199806,7996466,8506878
MIA,EWR,Miami-FL,Newark-NJ,890,1950,13,1086,199412,8746902,17072218
PDX,RDM,Portland-OR,Bend-OR,0,0,22,116,200407,2052776,134080
DTW,EWR,Detroit-MI,Newark-NJ,183,366,2,487,200406,8996622,18747431
MSP,ORD,Minneapolis-MN,Chicago-IL,317,740,5,334,199909,2872109,17655010
BWI,DFW,Baltimore-MD,Dallas-TX,7289,8479,61,1217,199805,2480971,9475022
MSP,DTW,Minneapolis-MN,Detroit-MI,0,69,1,528,199711,2795024,8934802
BTV,BOS,Burlington-VT,Boston-MA,957,3024,28,181,199002,177708,8269386
LAS,ORD,Las Vegas-NV,Chicago-IL,4210,4557,31,1515,199410,938611,17018756
ORD,DFW,Chicago-IL,Dallas-TX,55,176,1,802,200212,18490270,10953156
IAH,TPA,Houston-TX,Tampa-FL,4361,5387,31,787,200010,4739414,2404273
PIT,ATL,Pittsburgh-PA,Atlanta-GA,3318,4320,60,526,200406,2387819,4802300
PIT,BGR,Pittsburgh-PA,Bangor-ME,481,1078,11,652,199606,2447532,145702
BIL,HLN,Billings-MT,Helena-MT,1296,3024,168,174,199201,126284,57820
LIT,ORD,Little Rock-AR,Chicago-IL,4677,5800,116,552,200903,685488,19161134
BWI,ALB,Baltimore-MD,Albany-NY,10696,14659,107,288,200505,2649586,846357
JFK,ORD,New York-NY,Chicago-IL,0,0,1,740,199210,33861848,16720340
PBI,TPA,West Palm Beach-FL,Tampa-FL,349,925,25,174,200304,5280671,2522780
CLE,PIA,Cleveland-OH,Peoria-IL,103,142,1,413,199911,2117837,365736
CMH,MIA,Columbus-OH,Miami-FL,1523,1848,42,990,200705,1759348,10930366
RNO,DFW,Reno-NV,Dallas-TX,4299,5228,29,1345,200707,410616,12313304
IAD,AUS,Washington-DC,Austin-TX,193,378,3,1294,199901,9231820,1146050
LGA,DAY,New York-NY,Dayton-OH,2813,6490,59,549,199104,33749684,850946
LGA,ATL,New York-NY,Atlanta-GA,4627,6407,43,761,200105,36980058,4432950
ILN,AUS,Wilmington-OH,Austin-TX,0,0,1,1011,200502,42063,1464309
MEM,TPA,Memphis-TN,Tampa-FL,6291,6944,56,656,200403,1249048,2578104
EWR,ATL,Newark-NJ,Atlanta-GA,179,204,1,745,200402,18747431,4802300
MCO,TPA,Orlando-FL,Tampa-FL,30,68,1,80,199208,1303224,2113572
MEM,PIA,Memphis-TN,Peoria-IL,0,0,22,387,200901,1304926,375865
MEM,DFW,Memphis-TN,Dallas-TX,2668,5684,58,432,199104,1080613,8182938
PIT,MDW,Pittsburgh-PA,Chicago-IL,57,138,1,402,200606,2361482,18797710
DCA,DAY,Washington-DC,Dayton-OH,248,439,4,391,199705,8966798,858608
FLL,EWR,Fort Lauderdale-FL,Newark-NJ,2426,2975,17,1065,200904,5547051,19069796
HLN,BTM,Helena-MT,Butte-MT,672,2052,114,51,199508,61963,34564
STL,EWR,St. Louis-MO,Newark-NJ,1214,2416,18,872,199303,2616153,17013259
CMH,EWR,Columbus-OH,Newark-NJ,1910,5264,56,462,199008,1410167,16868983
DCA,BOS,Washington-DC,Boston-MA,32805,45932,382,399,200305,10172752,8916374
ATL,MIA,Atlanta-GA,Miami-FL,0,355,1,595,200903,5475213,11094102
BUF,ORD,Buffalo-NY,Chicago-IL,2409,2896,24,473,200504,1139328,18724160
MSN,DTW,Madison-WI,Detroit-MI,2755,5350,44,312,199602,486976,8912962
SFO,MIA,San Francisco-CA,Miami-FL,5439,8556,31,2585,200208,8331356,10425204
LAS,DTW,Las Vegas-NV,Detroit-MI,261,281,1,1750,199802,1161259,8944948
ALB,ORD,Albany-NY,Chicago-IL,4996,6090,87,723,200604,850541,18797710
RDU,MDW,Raleigh-NC,Chicago-IL,448,1096,8,632,200112,835602,18385002
SHV,DTW,Shreveport-LA,Detroit-MI,1374,2670,54,886,200608,387166,8969084
LAX,ORD,Los Angeles-CA,Chicago-IL,8304,14847,101,1744,199203,23010408,16720340
DTW,ALB,Detroit-MI,Albany-NY,233,750,6,488,200305,8985512,839741
PHL,DFW,Philadelphia-PA,Dallas-TX,27198,32096,236,1302,200507,11701242,11632814
EWR,ORD,Newark-NJ,Chicago-IL,4282,9184,32,719,199602,17190036,17287860
MCI,DAL,Kansas City-MO,Dallas-TX,11626,14796,108,461,200904,2067585,12895230
PIA,ORD,Peoria-IL,Chicago-IL,1684,4150,83,130,200210,365454,18490270
IAH,ORD,Houston-TX,Chicago-IL,688,1120,16,925,200702,5597674,18903872
LEX,DTW,Lexington-KY,Detroit-MI,5497,7166,145,296,200604,448413,8969084
PIT,EWR,Pittsburgh-PA,Newark-NJ,4931,7450,149,319,200207,2408973,18590085
EWR,DFW,Newark-NJ,Dallas-TX,6467,11336,109,1372,200304,18671320,11164066
DTW,FNT,Detroit-MI,Flint-MI,1590,3864,56,56,200503,8988796,439216
ORD,EWR,Chicago-IL,Newark-NJ,11667,23394,117,719,199001,16395048,16868983
GEG,ORD,Spokane-WA,Chicago-IL,1327,3200,25,1498,199002,362886,16395048
SFO,DFW,San Francisco-CA,Dallas-TX,3379,4321,29,1464,199609,7772198,8994450
PIT,BOS,Pittsburgh-PA,Boston-MA,162,210,1,496,199605,2447532,8407438
DFW,ABI,Dallas-TX,Abilene-TX,2178,3434,101,158,200312,11164066,158053
LAS,DFW,Las Vegas-NV,Dallas-TX,80,133,1,1055,199409,938611,8613622
BHM,MDW,Birmingham-AL,Chicago-IL,18,122,1,570,199209,978757,16720340
CMI,ORD,Champaign-IL,Chicago-IL,885,1232,28,135,200410,216757,18664180
LAX,MIA,Los Angeles-CA,Miami-FL,11855,13089,59,2342,200704,25385206,10930366
EWR,ORD,Newark-NJ,Chicago-IL,70,215,1,719,200111,18490029,18385002
OKK,YIP,Kokomo-IN,Detroit-MI,0,38,2,176,200611,100055,8969084
MDW,BUF,Chicago-IL,Buffalo-NY,2192,3600,30,468,200203,18490270,1158368
PDX,TUS,Portland-OR,Tucson-AZ,26,137,1,1119,200701,2163577,996593
SAN,DFW,San Diego-CA,Dallas-TX,5911,9383,46,1171,199301,2609266,8450926
IAD,DTW,Washington-DC,Detroit-MI,4143,6800,68,383,200209,10029142,8972134
ATL,TUL,Atlanta-GA,Tulsa-OK,236,350,7,674,200904,5475213,929015
MDT,ORD,Harrisburg-PA,Chicago-IL,2417,3379,31,594,199504,494344,17155070
CLT,ATL,Charlotte-NC,Atlanta-GA,150,150,1,227,200906,1745524,5475213
CLE,DTW,Cleveland-OH,Detroit-MI,2729,4768,32,95,199909,2117837,8962394
DFW,AUS,Dallas-TX,Austin-TX,8615,16330,115,183,199609,8994450,1036319
MDW,DAY,Chicago-IL,Dayton-OH,2291,3672,108,226,200010,18235464,848093
EWR,BOS,Newark-NJ,Boston-MA,0,0,1,200,200506,18798114,8917782
SLC,GYY,Salt Lake City-UT,Gary-IN,105,121,1,1277,199910,913736,8827505
ABQ,TPA,Albuquerque-NM,Tampa-FL,2128,3425,25,1497,200306,766154,2522780
STL,DAY,St. Louis-MO,Dayton-OH,306,406,3,339,199302,2616153,860045
SJT,DFW,San Angelo-TX,Dallas-TX,359,500,10,228,200312,106395,11164066
MKE,TUL,Milwaukee-WI,Tulsa-OK,87,97,1,631,199307,1457438,790683
PHL,ORD,Philadelphia-PA,Chicago-IL,4974,7280,40,678,200501,11701242,18724160
IAH,OMA,Houston-TX,Omaha-NE,484,620,5,781,200702,5597674,829183
MEM,ORD,Memphis-TN,Chicago-IL,85,100,1,491,199003,1069965,16395048
ELP,ATL,El Paso-TX,Atlanta-GA,5513,7526,53,1282,200711,727828,5267527
MCO,DFW,Orlando-FL,Dallas-TX,7090,11640,60,984,199109,1274721,8182938
MEM,DFW,Memphis-TN,Dallas-TX,92,150,5,432,200204,1226669,10953156
MGM,ATL,Montgomery-AL,Atlanta-GA,8880,14020,100,147,199309,319760,3339551
FAT,TUS,Fresno-CA,Tucson-AZ,21,50,1,595,200705,889888,996593
SAT,ADM,San Antonio-TX,Ardmore-OK,0,0,1,340,200303,1808267,54993
BWI,BUF,Baltimore-MD,Buffalo-NY,259,384,3,281,199504,2462087,1180896
MCO,MIA,Orlando-FL,Miami-FL,1358,5828,31,193,199603,1422502,9086872
GSP,ATL,Greenville-SC,Atlanta-GA,2474,4280,86,153,200309,577255,4673146
OKC,DFW,Oklahoma City-OK,Dallas-TX,547,748,22,175,199907,1061524,9703564
SAN,DFW,San Diego-CA,Dallas-TX,115,158,1,1171,200409,2935672,11379964
MCO,DFW,Orlando-FL,Dallas-TX,9589,17214,57,984,199410,1363774,8613622
GNV,ATL,Gainesville-FL,Atlanta-GA,0,50,1,300,200501,248066,4947012
IAH,EWR,Houston-TX,Newark-NJ,814,1175,5,1400,200608,5484883,18825633
AVL,ATL,Asheville-NC,Atlanta-GA,2125,4026,61,164,199605,337612,3652439
IAH,AUS,Houston-TX,Austin-TX,12481,15872,128,140,200705,5597674,1594525
CLE,ALB,Cleveland-OH,Albany-NY,4076,5250,105,424,200208,2140552,833752
COS,EWR,Colorado Springs-CO,Newark-NJ,1441,3456,27,1623,199701,499768,17264316
ELM,ITH,Elmira-NY,Ithaca-NY,1611,3132,29,32,199007,95302,94264
MSY,DFW,New Orleans-LA,Dallas-TX,11320,15240,60,448,199206,1277629,8314270
LAX,MDW,Los Angeles-CA,Chicago-IL,9976,11990,55,1750,199805,23895178,17529224
LGA,DTW,New York-NY,Detroit-MI,10330,18562,97,501,199901,34863448,8962394
SBN,PDK,South Bend-IN,Atlanta-GA,0,0,1,551,200410,315680,4802300
DTW,FNT,Detroit-MI,Flint-MI,91,149,1,56,199912,8962394,437349
STL,OMA,St. Louis-MO,Omaha-NE,2909,3770,26,342,200001,2701634,769117
JFK,MIA,New York-NY,Miami-FL,17434,25866,97,1090,199410,34144436,8746902
TPA,EWR,Tampa-FL,Newark-NJ,166,256,2,998,199801,2254405,17341505
CMH,ATL,Columbus-OH,Atlanta-GA,2751,4329,29,446,200003,1619514,4281905
STL,EWR,St. Louis-MO,Newark-NJ,3322,8546,66,872,199412,2624554,17072218
BWI,EWR,Baltimore-MD,Newark-NJ,2911,7260,66,169,199402,2452318,17072218
IAH,ORD,Houston-TX,Chicago-IL,1004,1452,14,925,199304,4058868,16876600
IAD,DTW,Washington-DC,Detroit-MI,826,2052,19,383,199709,8966798,8934802
IAH,EWR,Houston-TX,Newark-NJ,101,124,1,1400,200801,5726705,18968501
PDX,DFW,Portland-OR,Dallas-TX,14043,17236,124,1616,199807,1829786,9475022
MSP,DLH,Minneapolis-MN,Duluth-MN,3332,4900,49,144,200503,3132772,274086
FLL,EWR,Fort Lauderdale-FL,Newark-NJ,0,0,6,1065,200912,5547051,19069796
LAX,BOS,Los Angeles-CA,Boston-MA,6182,10904,58,2611,199602,23326070,8407438
IAD,TUS,Washington-DC,Tucson-AZ,97,124,1,1933,200907,10952482,1020200
BWI,BOS,Baltimore-MD,Boston-MA,1840,2743,26,370,199204,2427277,8227058
PIT,ORD,Pittsburgh-PA,Chicago-IL,1091,2310,21,412,199012,2468674,16395048
PHX,MIA,Phoenix-AZ,Miami-FL,217,300,2,1972,200607,4046571,10933486
PHX,OMA,Phoenix-AZ,Omaha-NE,3073,3416,28,1037,200303,3600163,790535
MSP,TOL,Minneapolis-MN,Toledo-OH,0,0,19,526,200708,3204196,675351
RDU,ORD,Raleigh-NC,Chicago-IL,9377,12221,88,647,199511,650034,17155070
ATL,TPA,Atlanta-GA,Tampa-FL,2114,2970,30,406,199001,3087755,2075572
MHK,DAL,Manhattan-KS,Dallas-TX,130,137,1,434,200509,114606,11632814
JAX,ATL,Jacksonville-FL,Atlanta-GA,23244,30435,121,270,200602,1279132,5119641
EWR,ORD,Newark-NJ,Chicago-IL,173,236,2,719,199007,16868983,16395048
GSO,MDW,Greensboro-NC,Chicago-IL,4845,10496,82,575,199408,568423,17018756
ROW,DFW,Roswell-NM,Dallas-TX,2542,3750,75,435,200804,62998,12602170
SMF,ORD,Sacramento-CA,Chicago-IL,491,540,5,1781,199508,1629941,17155070
DTW,ORD,Detroit-MI,Chicago-IL,974,1080,9,235,200109,8958464,18385002
PBI,TPA,West Palm Beach-FL,Tampa-FL,36,122,1,174,200501,5443159,2638814
ILN,FAT,Wilmington-OH,Fresno-CA,0,0,1,1949,200311,41441,844194
LGA,ORD,New York-NY,Chicago-IL,2083,5141,53,733,199306,34026518,16876600
CVG,DFW,Cincinnati-OH,Dallas-TX,5221,6120,30,812,199510,1935662,8787062
SAN,EWR,San Diego-CA,Newark-NJ,4044,4209,23,2425,200407,2935672,18747431
MCO,ATL,Orlando-FL,Atlanta-GA,1996,2272,16,403,200309,1803474,4673146
SMF,ORD,Sacramento-CA,Chicago-IL,5924,8804,62,1782,199010,1520816,16395048
MCO,EWR,Orlando-FL,Newark-NJ,1122,1240,10,938,200712,2034878,18901167
SLC,DFW,Salt Lake City-UT,Dallas-TX,4060,4327,29,988,200307,1016377,11164066
DFW,ATL,Dallas-TX,Atlanta-GA,7678,9005,65,732,199901,9703564,3988728
DTW,ORD,Detroit-MI,Chicago-IL,3276,4032,32,235,199408,8761684,17018756
PHL,BOS,Philadelphia-PA,Boston-MA,68,146,1,280,199109,10917452,8227986
DFW,MIA,Dallas-TX,Miami-FL,17060,22500,150,1121,199006,8019250,8149380
ALB,EWR,Albany-NY,Newark-NJ,228,247,1,143,200607,850541,18825633
MSY,ATL,New Orleans-LA,Atlanta-GA,252,256,2,425,199503,1289805,3548667
SFO,ORD,San Francisco-CA,Chicago-IL,5572,7258,29,1846,199912,8068740,17655010
JAX,TUL,Jacksonville-FL,Tulsa-OK,132,252,1,910,200512,1248524,881652
ROC,ORD,Rochester-NY,Chicago-IL,1771,3741,25,528,199212,1020412,16720340
ATL,DAL,Atlanta-GA,Dallas-TX,36,54,1,721,200812,5385586,12602170
SPS,DFW,Wichita Falls-TX,Dallas-TX,139,139,1,113,199703,147351,9231044
BOS,DFW,Boston-MA,Dallas-TX,4303,10909,60,1562,199801,8506878,9475022
ANC,ADQ,Anchorage-AK,Kodiak-AK,1115,3888,27,252,200912,374553,13346
SFO,AUS,San Francisco-CA,Austin-TX,2359,2622,19,1504,200908,8635706,1705075
BWI,ATL,Baltimore-MD,Atlanta-GA,883,1590,15,576,200202,2600580,4555490
ORD,EWR,Chicago-IL,Newark-NJ,386,720,5,719,199905,17655010,17431724
RDU,DTW,Raleigh-NC,Detroit-MI,42,78,1,501,199408,625446,8761684
COS,DFW,Colorado Springs-CO,Dallas-TX,7219,15707,113,592,199712,499768,9231044
GRR,ACT,Grand Rapids-MI,Waco-TX,22,50,1,1008,200504,767149,223819
RDU,ORD,Raleigh-NC,Chicago-IL,3135,3584,56,647,200405,916790,18664180
SNA,DFW,Santa Ana-CA,Dallas-TX,110,129,1,1205,200302,12717433,11164066
PIT,TOL,Pittsburgh-PA,Toledo-OH,56,128,1,201,199505,2460192,651403
BDL,ATL,Hartford-CT,Atlanta-GA,116,204,1,859,200006,1150915,4281905
CHA,ATL,Chattanooga-TN,Atlanta-GA,1517,1750,25,106,200504,502842,4947012
SLC,DFW,Salt Lake City-UT,Dallas-TX,4940,5832,24,988,199804,906185,9475022
CLT,TPA,Charlotte-NC,Tampa-FL,1618,2052,14,508,200612,1583869,2684639
IND,TUL,Indianapolis-IN,Tulsa-OK,0,0,16,578,200402,1622935,877172
RFD,LRD,Rockford-IL,Laredo-TX,0,0,10,1166,200510,338877,220968
FLL,BOS,Fort Lauderdale-FL,Boston-MA,3357,5886,27,1237,199605,4543436,8407438
ALB,BOS,Albany-NY,Boston-MA,106,139,1,145,199608,825245,8407438
RDU,MIA,Raleigh-NC,Miami-FL,5033,8280,60,700,200201,863488,10425204
IAD,BKW,Washington-DC,Beckley-WV,71,407,12,215,200912,10952482,79187
PIT,BOS,Pittsburgh-PA,Boston-MA,2086,3926,26,496,199008,2468674,8269386
ALO,EKO,Waterloo-IA,Elko-NV,88,124,1,1212,199308,159507,40259
PHL,DFW,Philadelphia-PA,Dallas-TX,23242,26976,193,1302,200812,11880992,12602170
EWR,ORD,Newark-NJ,Chicago-IL,15591,17446,123,719,199208,16930924,16720340
TUS,ORD,Tucson-AZ,Chicago-IL,12696,15232,112,1437,200602,975476,18797710
MEM,BOS,Memphis-TN,Boston-MA,0,0,17,1139,200902,1304926,9177360
FLL,ATL,Fort Lauderdale-FL,Atlanta-GA,25257,30772,168,581,200612,5466743,5119641
CMH,MDW,Columbus-OH,Chicago-IL,1636,5820,60,284,199111,1430345,16550288
STL,OMA,St. Louis-MO,Omaha-NE,3926,5754,42,342,200905,2828990,849517
LAS,TPA,Las Vegas-NV,Tampa-FL,118,124,1,1984,200809,1879093,2730007
DCA,ATL,Washington-DC,Atlanta-GA,12546,14859,127,547,200607,10530024,5119641
BOS,ATL,Boston-MA,Atlanta-GA,186,306,2,946,199710,8460622,3756986
LAX,ATL,Los Angeles-CA,Atlanta-GA,8615,11628,57,1946,199801,23895178,3872031
LAX,RDM,Los Angeles-CA,Bend-OR,1390,2204,29,726,200909,25749594,158629
KTN,JNU,Ketchikan-AK,Juneau-AK,0,0,3,234,200608,13302,30681
SAT,DAL,San Antonio-TX,Dallas-TX,12931,17812,146,248,200710,1984766,12313304
BGR,BOS,Bangor-ME,Boston-MA,141,294,1,201,199201,146898,8227058
BHM,ATL,Birmingham-AL,Atlanta-GA,174,184,1,134,200909,1131070,5475213
BHM,ATL,Birmingham-AL,Atlanta-GA,2730,3000,60,134,200601,1103572,5119641
BUF,ALB,Buffalo-NY,Albany-NY,1226,1919,101,251,200505,1139328,846357
BRO,DFW,Brownsville-TX,Dallas-TX,29,37,1,482,200908,396371,12895230
SAN,DFW,San Diego-CA,Dallas-TX,30168,39578,285,1171,199703,2722060,9231044
PHL,BOS,Philadelphia-PA,Boston-MA,4910,7008,48,280,199509,11004980,8357434
STL,EWR,St. Louis-MO,Newark-NJ,74,107,1,872,199204,2603363,16930924
OAK,EUG,Oakland-CA,Eugene-OR,928,1050,7,445,200906,4317853,351109
MEM,DTW,Memphis-TN,Detroit-MI,3516,3874,26,610,199911,1169733,8962394
TPA,BOS,Tampa-FL,Boston-MA,7952,9672,62,1185,200611,2684639,8946954
PIT,DTW,Pittsburgh-PA,Detroit-MI,462,660,22,201,200406,2387819,8996622
MDW,OMA,Chicago-IL,Omaha-NE,244,732,6,423,200002,18235464,769117
PHX,EKO,Phoenix-AZ,Elko-NV,121,124,1,550,199903,3013696,47319
PIT,EWR,Pittsburgh-PA,Newark-NJ,262,368,8,319,199905,2404337,17431724
MSP,CPR,Minneapolis-MN,Casper-WY,1147,1550,31,674,200512,3132772,69442
ATL,DTW,Atlanta-GA,Detroit-MI,9787,14375,115,594,200207,4555490,8972134
PHL,ORD,Philadelphia-PA,Chicago-IL,797,1287,13,678,200811,11880992,19031272
TPA,EWR,Tampa-FL,Newark-NJ,439,620,5,998,200312,2522780,18671320
RFD,EWR,Rockford-IL,Newark-NJ,0,0,4,781,200112,323992,18490029
BWI,BOS,Baltimore-MD,Boston-MA,0,223,1,370,200501,2649586,8917782
TYS,ORD,Knoxville-TN,Chicago-IL,892,2046,31,475,200901,699247,19161134
TUL,ORD,Tulsa-OK,Chicago-IL,108,108,1,585,199008,762784,16395048
MSP,YIP,Minneapolis-MN,Detroit-MI,0,0,1,519,200308,3078253,8985512
ICT,DFW,Wichita-KS,Dallas-TX,3200,5280,176,328,199612,552884,8994450
PIT,MIA,Pittsburgh-PA,Miami-FL,1006,1898,13,1013,199402,2471125,8746902
MEM,DTW,Memphis-TN,Detroit-MI,455,1240,10,610,200404,1249048,8996622
FWA,DTW,Fort Wayne-IN,Detroit-MI,1367,3300,33,128,199510,363709,8837982
ICT,DFW,Wichita-KS,Dallas-TX,181,417,3,328,199704,560887,9231044
GSP,ATL,Greenville-SC,Atlanta-GA,1027,1564,22,153,200704,616954,5267527
PIT,ATL,Pittsburgh-PA,Atlanta-GA,21302,29252,206,526,200404,2387819,4802300
LGA,DFW,New York-NY,Dallas-TX,247,450,3,1389,199111,33749684,8182938
OKC,DFW,Oklahoma City-OK,Dallas-TX,940,3402,27,175,199402,1017943,8613622
LAR,VEL,Laramie-WY,Vernal-UT,3,19,1,210,200811,33099,29834
MSP,ATL,Minneapolis-MN,Atlanta-GA,2324,2900,29,906,200805,3237612,5385586
EVV,DFW,Evansville-IN,Dallas-TX,834,1450,29,642,200811,350614,12602170
EWR,DFW,Newark-NJ,Dallas-TX,46,141,1,1372,199812,17341505,9475022
SYR,BOS,Syracuse-NY,Boston-MA,137,139,1,264,199801,652649,8506878
ORD,BOS,Chicago-IL,Boston-MA,68,176,1,867,200105,18385002,8886620
MSP,BOS,Minneapolis-MN,Boston-MA,202,267,1,1124,199502,2725644,8357434
GSO,EWR,Greensboro-NC,Newark-NJ,269,606,4,446,199208,554592,16930924
BHM,TPA,Birmingham-AL,Tampa-FL,166,244,2,460,200011,1053394,2404273
DTW,ALB,Detroit-MI,Albany-NY,512,770,7,488,200610,8969084,850541
BOS,ORD,Boston-MA,Chicago-IL,1401,4032,32,867,199501,8357434,17155070
RIC,ORD,Richmond-VA,Chicago-IL,3456,4000,80,642,200907,1238187,19161134
GBD,HYS,Great Bend-KS,Hays-KS,107,456,24,41,200802,27505,27477
CLE,EWR,Cleveland-OH,Newark-NJ,0,0,5,404,200505,2118249,18798114
LAS,ORD,Las Vegas-NV,Chicago-IL,6535,15498,54,1515,199304,877917,16876600
MIA,EWR,Miami-FL,Newark-NJ,122,294,2,1086,199403,8746902,17072218
TYS,ATL,Knoxville-TN,Atlanta-GA,171,180,1,152,200306,641551,4673146
STL,BOS,St. Louis-MO,Boston-MA,2981,4495,31,1046,199812,2655631,8506878
LFT,DFW,Lafayette-LA,Dallas-TX,3794,5650,113,351,200903,263171,12895230
ATL,DHN,Atlanta-GA,Dothan-AL,634,1584,24,171,199709,3756986,125677
CLT,DTW,Charlotte-NC,Detroit-MI,596,1568,14,500,199412,1108977,8761684
ATL,EWR,Atlanta-GA,Newark-NJ,1713,4626,45,745,199004,3087755,16868983
GGG,RDM,Longview-TX,Bend-OR,100,173,1,1643,200304,197353,129322
BOS,ALB,Boston-MA,Albany-NY,1701,3230,170,145,199312,8260582,826194
LIT,DFW,Little Rock-AR,Dallas-TX,2285,3584,28,304,200211,623045,10953156
LGA,DAY,New York-NY,Dayton-OH,955,1150,23,549,200707,37802334,839563
SEA,EWR,Seattle-WA,Newark-NJ,3199,8432,31,2401,200012,6104758,18352743
MKE,EWR,Milwaukee-WI,Newark-NJ,1985,3480,58,725,200003,1502305,18352743
ATL,MIA,Atlanta-GA,Miami-FL,21737,28312,155,595,200008,4281905,10051612
TCL,ATL,Tuscaloosa-AL,Atlanta-GA,135,366,2,186,200912,210839,5475213
DAY,ORD,Dayton-OH,Chicago-IL,108,120,1,240,200704,839563,18903872
MIA,ATL,Miami-FL,Atlanta-GA,2607,3274,27,595,199007,8149380,3087755
AZO,ORD,Kalamazoo-MI,Chicago-IL,3935,10624,166,122,199305,300140,16876600
MEM,DFW,Memphis-TN,Dallas-TX,112,244,2,432,199107,1080613,8182938
IAH,AUS,Houston-TX,Austin-TX,4425,5550,25,140,200505,5299567,1464309
CVG,ORD,Cincinnati-OH,Chicago-IL,1625,2300,23,264,200603,2122711,18797710
MAF,AUS,Midland-TX,Austin-TX,40,122,1,294,200412,119145,1418999
MEM,ORD,Memphis-TN,Chicago-IL,0,0,65,491,200509,1261429,18724160
LAS,PIA,Las Vegas-NV,Peoria-IL,2951,3600,24,1413,200702,1838635,371015
EWR,MIA,Newark-NJ,Miami-FL,1140,1364,11,1086,200702,18901167,10930366
DFW,TUL,Dallas-TX,Tulsa-OK,4072,11088,168,237,199511,8787062,798686
DFW,TUL,Dallas-TX,Tulsa-OK,3952,6936,204,237,199602,8994450,807864
MSP,MDW,Minneapolis-MN,Chicago-IL,1083,1680,14,349,199505,2725644,17155070
SFO,ORD,San Francisco-CA,Chicago-IL,2483,3584,28,1846,199107,7498756,16550288
RDU,EWR,Raleigh-NC,Newark-NJ,3241,5130,45,416,200603,998979,18825633
IAH,ORD,Houston-TX,Chicago-IL,3699,4550,65,925,200506,5299567,18724160
PFN,ATL,Panama City-FL,Atlanta-GA,12,142,1,247,199508,141901,3548667
MIA,ATL,Miami-FL,Atlanta-GA,311,408,2,595,199601,9086872,3652439
