Origin,Destination,OriginCity,DestinationCity,Passengers,Seats,Flights,Distance,FlyDate,OriginPopulation,DestinationPopulation
CLT,BOS,Charlotte-NC,Boston-MA,18,70,1,727,200508,1519448,8917782
ELP,ADS,El Paso-TX,Dallas-TX,0,0,1,563,200706,727828,12313304
SYR,ITH,Syracuse-NY,Ithaca-NY,23,46,1,46,199705,656224,97287
ERI,DTW,Erie-PA,Detroit-MI,2253,3808,112,163,200209,281920,8972134
HOU,RNO,Houston-TX,Reno-NV,244,411,3,1546,199912,4540138,322804
CVG,TUL,Cincinnati-OH,Tulsa-OK,2588,3548,71,646,200609,2122711,892635
IAH,TUS,Houston-TX,Tucson-AZ,46,134,1,936,200010,4739414,848521
RBG,EUG,Roseburg-OR,Eugene-OR,0,0,22,61,200711,103688,344812
PHL,ORD,Philadelphia-PA,Chicago-IL,0,0,1,678,200101,11445082,18385002
CLT,TPA,Charlotte-NC,Tampa-FL,126,142,1,508,200105,1375381,2442189
MSP,TUS,Minneapolis-MN,Tucson-AZ,434,740,5,1298,200206,3053303,886063
PVU,MDW,Provo-UT,Chicago-IL,6,18,1,1254,200301,418064,18572324
CRP,AUS,Corpus Christi-TX,Austin-TX,98,122,1,175,200306,403458,1382693
ELP,ORD,El Paso-TX,Chicago-IL,4316,7313,53,1236,200002,680942,18235464
MEM,TUL,Memphis-TN,Tulsa-OK,0,0,1,342,200011,1208269,861369
HNL,ORD,Honolulu-HI,Chicago-IL,12533,13410,45,4243,199406,869959,17018756
LAX,AUS,Los Angeles-CA,Austin-TX,761,822,6,1241,200703,25385206,1594525
BWD,AUS,Brownwood-TX,Austin-TX,0,0,21,134,200605,38507,1528958
LAS,DTW,Las Vegas-NV,Detroit-MI,10850,11272,62,1750,200405,1646875,8996622
MSY,AUS,New Orleans-LA,Austin-TX,55,290,1,446,199010,1263257,850619
ORD,RNO,Chicago-IL,Reno-NV,90,128,1,1671,199101,16550288,265040
MKE,EWR,Milwaukee-WI,Newark-NJ,49,74,1,725,200610,1540301,18825633
ATL,ALB,Atlanta-GA,Albany-NY,47,50,1,852,200705,5267527,852019
CVG,BOS,Cincinnati-OH,Boston-MA,13709,16754,118,752,200608,2122711,8946954
DBQ,PIA,Dubuque-IA,Peoria-IL,338,850,25,132,200007,89232,366602
RIW,CPR,Riverton-WY,Casper-WY,0,0,22,102,200506,36277,69442
TVC,DTW,Traverse City-MI,Detroit-MI,140,224,2,207,199412,115173,8761684
PIT,AUS,Pittsburgh-PA,Austin-TX,2358,3072,24,1207,199405,2471125,964803
SNA,AUS,Santa Ana-CA,Austin-TX,4013,4736,32,1209,200807,12768395,1654100
ORD,ORD,Chicago-IL,Chicago-IL,0,0,1,0,200711,18903872,18903872
ATL,CAK,Atlanta-GA,Akron-OH,67,76,1,528,200906,5475213,699935
DAY,DTW,Dayton-OH,Detroit-MI,2391,4492,95,166,200508,843575,8988796
PHL,EWR,Philadelphia-PA,Newark-NJ,0,0,1,81,200709,11825356,18901167
SGU,OGD,St. George-UT,Ogden-UT,29,30,1,296,200509,119119,491114
BDL,DLH,Hartford-CT,Duluth-MN,128,148,1,1020,200607,1182625,273716
PBI,EWR,West Palm Beach-FL,Newark-NJ,192,248,2,1024,200703,5465183,18901167
SEA,DTW,Seattle-WA,Detroit-MI,269,298,1,1927,200207,6243790,8972134
ILN,TUL,Wilmington-OH,Tulsa-OK,0,0,17,695,200705,42990,905678
JFK,BOS,New York-NY,Boston-MA,0,215,1,187,200102,36980058,8886620
OKC,DAL,Oklahoma City-OK,Dallas-TX,2458,4026,33,181,199302,1006334,8450926
MTJ,DFW,Montrose-CO,Dallas-TX,50,50,1,722,200901,41412,12895230
LAX,TPA,Los Angeles-CA,Tampa-FL,82,126,1,2158,199911,24181874,2278169
ORD,TOL,Chicago-IL,Toledo-OH,6254,9372,142,214,199807,17529224,651021
RDU,DFW,Raleigh-NC,Dallas-TX,60,176,1,1062,200112,835602,10709246
SEA,MIA,Seattle-WA,Miami-FL,4423,4716,30,2724,200803,6713274,11003504
CWA,ORD,Wausau-WI,Chicago-IL,41,100,1,213,199308,119479,16876600
ATL,EWR,Atlanta-GA,Newark-NJ,40708,52966,373,745,200107,4432950,18490029
AUS,DAL,Austin-TX,Dallas-TX,8,37,1,189,200610,1528958,11998822
SMF,EKA,Sacramento-CA,Eureka-CA,0,0,35,198,200910,2127355,129623
MEM,MOB,Memphis-TN,Mobile-AL,2444,3892,80,317,200602,1280666,402199
LAX,CNW,Los Angeles-CA,Waco-TX,0,0,13,1250,200302,25434866,219485
RDU,BOS,Raleigh-NC,Boston-MA,0,68,1,612,200901,1125827,9177360
LAS,OMA,Las Vegas-NV,Omaha-NE,177,190,1,1099,199208,841113,701218
ATL,MOB,Atlanta-GA,Mobile-AL,54,64,1,302,200605,5119641,402199
STL,YIP,St. Louis-MO,Detroit-MI,0,0,1,433,199407,2624554,8761684
MIA,MDW,Miami-FL,Chicago-IL,36,125,1,1182,199705,9247394,17405264
LAX,AUS,Los Angeles-CA,Austin-TX,104,149,1,1238,199606,23326070,1036319
FSD,FAR,Sioux Falls-SD,Fargo-ND,1826,7350,50,230,199111,156413,155182
ORD,TPA,Chicago-IL,Tampa-FL,126,128,1,1012,200408,18664180,2578104
IAH,AFW,Houston-TX,Dallas-TX,0,0,3,238,200210,4978638,10953156
GSO,AGS,Greensboro-NC,Augusta-GA,142,148,1,220,200307,661123,509465
PHX,ORD,Phoenix-AZ,Chicago-IL,74,128,1,1440,199204,2366971,16720340
LAS,TUL,Las Vegas-NV,Tulsa-OK,359,411,3,1076,200806,1879093,916037
JFK,ATL,New York-NY,Atlanta-GA,0,285,1,760,200402,37494862,4802300
SLC,LRD,Salt Lake City-UT,Laredo-TX,96,122,1,1155,200508,1044845,220968
BUF,MDW,Buffalo-NY,Chicago-IL,2378,3240,27,468,200107,1163528,18385002
DAL,LRD,Dallas-TX,Laredo-TX,0,0,2,396,200302,11164066,210229
LAS,PVU,Las Vegas-NV,Provo-UT,3,8,1,341,200611,1778129,491423
FSD,DTW,Sioux Falls-SD,Detroit-MI,175,180,1,686,200206,197895,8972134
FCA,EKO,Kalispell-MT,Elko-NV,86,124,1,523,199810,71888,48011
OMA,DTW,Omaha-NE,Detroit-MI,0,34,1,651,200312,790535,8985512
AUS,ORD,Austin-TX,Chicago-IL,1001,1800,15,972,200011,1265715,18235464
ALB,MDW,Albany-NY,Chicago-IL,28,122,1,717,200904,857592,19161134
CAE,DFW,Columbia-SC,Dallas-TX,965,1260,31,922,200412,685098,11379964
CLT,BUF,Charlotte-NC,Buffalo-NY,564,630,5,546,200108,1375381,1163528
RDU,BOS,Raleigh-NC,Boston-MA,65,129,1,612,200411,916790,8912958
SEA,DTW,Seattle-WA,Detroit-MI,144,150,1,1927,199704,5727624,8934802
LAX,MIA,Los Angeles-CA,Miami-FL,1160,1376,8,2342,199807,23895178,9383038
ICT,RDM,Wichita-KS,Bend-OR,100,120,1,1316,200707,595342,153405
CVG,TUL,Cincinnati-OH,Tulsa-OK,26,70,1,646,200706,2148315,905678
PIT,TPA,Pittsburgh-PA,Tampa-FL,900,1200,10,873,200005,2429023,2404273
OMA,ORD,Omaha-NE,Chicago-IL,16167,24696,168,416,199510,717557,17155070
YIP,TOL,Detroit-MI,Toledo-OH,0,0,1,47,200802,8847562,673345
SLC,MDW,Salt Lake City-UT,Chicago-IL,8072,8357,61,1258,200608,1072748,18797710
XNA,ATL,Fayetteville-AR,Atlanta-GA,6153,8650,173,589,200812,455408,5385586
TUL,ATL,Tulsa-OK,Atlanta-GA,404,450,9,674,200708,905678,5267527
RDU,DTW,Raleigh-NC,Detroit-MI,7764,13799,92,501,199307,603263,8711888
TPA,DTW,Tampa-FL,Detroit-MI,108,110,1,983,200005,2404273,8914942
SMF,ORD,Sacramento-CA,Chicago-IL,517,540,5,1781,199208,1583460,16720340
TOL,EWR,Toledo-OH,Newark-NJ,0,0,1,506,200608,673647,18825633
ILN,AUS,Wilmington-OH,Austin-TX,0,0,4,1008,200308,41441,1382693
CAE,AGS,Columbia-SC,Augusta-GA,99,142,1,63,199708,602997,477413
ORD,AUS,Chicago-IL,Austin-TX,653,900,6,972,199210,16720340,901055
CLE,PDK,Cleveland-OH,Atlanta-GA,0,0,1,537,200406,2128958,4802300
GRR,DFW,Grand Rapids-MI,Dallas-TX,1593,2200,44,931,200403,763372,11379964
RDU,DTW,Raleigh-NC,Detroit-MI,54,110,1,501,200502,953157,8988796
SHV,LRD,Shreveport-LA,Laredo-TX,0,0,3,477,200405,379457,215775
IAH,LRD,Houston-TX,Laredo-TX,1989,3450,69,301,200811,5726705,235937
LSE,ORD,La Crosse-WI,Chicago-IL,1347,2288,52,215,200302,128614,18572324
MEM,CWA,Memphis-TN,Wausau-WI,0,0,16,672,200901,1304926,131612
BNA,LRD,Nashville-TN,Laredo-TX,0,0,1,955,200404,1416452,215775
MSP,YIP,Minneapolis-MN,Detroit-MI,0,0,2,519,200311,3078253,8985512
LAS,OMA,Las Vegas-NV,Omaha-NE,122,122,1,1099,199604,1044023,728169
ACY,CWA,Atlantic City-NJ,Wausau-WI,77,170,1,856,200703,269945,129993
EVV,YIP,Evansville-IN,Detroit-MI,0,0,1,359,200501,347636,8988796
SGF,DFW,Springfield-MO,Dallas-TX,4559,7922,233,364,199704,341523,9231044
CYS,EKO,Cheyenne-WY,Elko-NV,73,124,1,574,199511,78300,42918
MSP,TUL,Minneapolis-MN,Tulsa-OK,99,107,1,616,199706,2795024,819477
PBI,ACT,West Palm Beach-FL,Waco-TX,125,128,1,1089,200204,5212602,217272
ELP,ATL,El Paso-TX,Atlanta-GA,9105,11076,78,1282,200606,720756,5119641
FSD,ORD,Sioux Falls-SD,Chicago-IL,73,108,1,462,199108,156413,16550288
BUF,EWR,Buffalo-NY,Newark-NJ,0,0,1,282,200712,1125965,18901167
CAK,ATL,Akron-OH,Atlanta-GA,816,1000,20,528,200607,700013,5119641
LAX,AUS,Los Angeles-CA,Austin-TX,5985,7672,56,1242,200911,25749594,1705075
BNA,TUL,Nashville-TN,Tulsa-OK,50,50,1,515,200302,1386743,876919
ATL,MDW,Atlanta-GA,Chicago-IL,45,78,1,590,199111,3163883,16550288
JFK,ORD,New York-NY,Chicago-IL,0,0,1,740,200509,37596228,18724160
RDU,AHN,Raleigh-NC,Athens-GA,0,50,1,290,200501,953157,179013
TYS,AFW,Knoxville-TN,Dallas-TX,47,50,1,785,200911,699247,12895230
JAX,LAW,Jacksonville-FL,Lawton-OK,109,173,1,1015,200606,1279132,112293
FSM,EKO,Fort Smith-AR,Elko-NV,98,124,1,1224,199802,257198,48011
CVO,SLE,Albany-OR,Salem-OR,0,0,5,32,200805,115369,390561
ACT,DFW,Waco-TX,Dallas-TX,48,50,1,89,200806,230849,12602170
DFW,ABI,Dallas-TX,Abilene-TX,416,1012,23,158,200602,11998822,158704
AUS,DFW,Austin-TX,Dallas-TX,51251,61320,438,190,200911,1705075,12895230
MEM,ALB,Memphis-TN,Albany-NY,0,0,20,1018,200607,1280666,850541
CMH,BOS,Columbus-OH,Boston-MA,33,37,1,640,200804,1779822,9089410
CLT,AGS,Charlotte-NC,Augusta-GA,664,1260,20,140,199103,1050648,450387
RDU,BOS,Raleigh-NC,Boston-MA,67,118,1,612,200004,804436,8805222
MEM,DFW,Memphis-TN,Dallas-TX,0,0,1,432,200501,1261429,11632814
LNK,ORD,Lincoln-NE,Chicago-IL,0,182,1,466,200309,278417,18572324
ORD,OMA,Chicago-IL,Omaha-NE,44,44,1,416,200906,19161134,849517
OKC,DAL,Oklahoma City-OK,Dallas-TX,199,411,3,181,200305,1131487,11164066
SPS,DFW,Wichita Falls-TX,Dallas-TX,24,162,1,113,200710,148238,12313304
ICT,EKO,Wichita-KS,Elko-NV,117,122,1,1007,200509,583759,45801
OMA,RNO,Omaha-NE,Reno-NV,0,0,1,1262,200308,790535,374743
CAE,ABY,Columbia-SC,Albany-GA,0,0,18,244,200606,705320,162975
SMF,ACV,Sacramento-CA,Eureka-CA,1348,2508,132,207,199106,1562390,120612
RNO,ORD,Reno-NV,Chicago-IL,0,126,1,1671,199812,315959,17529224
MKE,MDW,Milwaukee-WI,Chicago-IL,0,143,1,81,200805,1550451,19031272
FLL,BOS,Fort Lauderdale-FL,Boston-MA,0,182,1,1237,199602,4543436,8407438
SAN,OMA,San Diego-CA,Omaha-NE,1964,3000,60,1313,200711,2975656,829183
SFO,EWR,San Francisco-CA,Newark-NJ,956,2470,10,2565,200402,8287044,18747431
LIT,DAL,Little Rock-AR,Dallas-TX,2209,3014,22,296,200403,637233,11379964
ICT,ORD,Wichita-KS,Chicago-IL,0,0,0,588,200109,574528,18385002
CHS,DTW,Charleston-SC,Detroit-MI,4814,5780,118,668,200507,601429,8988796
BNA,AUS,Nashville-TN,Austin-TX,1594,3973,29,753,199511,1161336,1001054
DAY,FNT,Dayton-OH,Flint-MI,4409,10044,93,213,199107,850946,431556
ILN,BOS,Wilmington-OH,Boston-MA,0,0,33,700,200803,43152,9089410
EWR,MDW,Newark-NJ,Chicago-IL,15979,25445,155,711,200510,18798114,18724160
GEG,EKO,Spokane-WA,Elko-NV,117,124,1,477,199804,408221,48011
HOU,DTW,Houston-TX,Detroit-MI,115,224,2,1093,199201,3983375,8653794
DTW,BGR,Detroit-MI,Bangor-ME,2517,2950,59,750,200906,8806874,149419
OKC,ORD,Oklahoma City-OK,Chicago-IL,469,500,10,693,200706,1191244,18903872
VLD,ATL,Valdosta-GA,Atlanta-GA,133,210,7,208,200303,122419,4673146
TVC,ORD,Traverse City-MI,Chicago-IL,25,34,1,224,199704,121466,17405264
BWI,ATL,Baltimore-MD,Atlanta-GA,0,184,1,576,200804,2677712,5385586
BDL,BOS,Hartford-CT,Boston-MA,0,0,1,91,200611,1182625,8946954
DFW,TUL,Dallas-TX,Tulsa-OK,38,50,1,237,200003,10392376,861369
AEX,ATL,Alexandria-LA,Atlanta-GA,17,60,2,500,199912,145986,3988728
MHT,DTW,Manchester-NH,Detroit-MI,7832,10804,73,609,200604,401242,8969084
DAY,YIP,Dayton-OH,Detroit-MI,0,0,1,165,199907,857208,8962394
ORD,AUS,Chicago-IL,Austin-TX,61,147,1,972,199201,16720340,901055
ORD,EKO,Chicago-IL,Elko-NV,97,122,1,1445,200410,18664180,44964
SLC,TUL,Salt Lake City-UT,Tulsa-OK,24,142,1,926,199101,790507,772997
EKO,TUL,Elko-NV,Tulsa-OK,84,124,1,1122,199703,47413,819477
CMH,DTW,Columbus-OH,Detroit-MI,8948,14300,143,155,200005,1619514,8914942
ELM,ITH,Elmira-NY,Ithaca-NY,718,1274,13,32,199402,94357,96996
MSY,DAL,New Orleans-LA,Dallas-TX,614,854,7,437,199811,1285396,9475022
JST,AOO,Johnstown-PA,Altoona-PA,0,456,24,27,200411,147704,126532
PNS,DFW,Pensacola-FL,Dallas-TX,798,950,19,604,200807,453132,12602170
ORD,CWA,Chicago-IL,Wausau-WI,514,1050,21,213,199302,16876600,119479
RFD,BOS,Rockford-IL,Boston-MA,0,0,1,925,200105,323992,8886620
TOL,DTW,Toledo-OH,Detroit-MI,45,142,1,49,199305,652366,8711888
PIA,DAY,Peoria-IL,Dayton-OH,0,0,2,294,200406,366024,845594
TUL,EWR,Tulsa-OK,Newark-NJ,1061,1300,26,1215,200712,905678,18901167
GNV,ATL,Gainesville-FL,Atlanta-GA,939,4118,29,300,199201,199477,3245141
LAS,TUL,Las Vegas-NV,Tulsa-OK,553,822,6,1076,200811,1879093,916037
BFI,TOL,Seattle-WA,Toledo-OH,0,0,16,1923,200708,6614720,675351
LGA,ITH,New York-NY,Ithaca-NY,87,133,7,178,200706,37802334,100413
ABQ,ORD,Albuquerque-NM,Chicago-IL,1454,1610,23,1118,200911,857903,19161134
MIA,TMB,Miami-FL,Miami-FL,0,360,3,14,200812,11003504,11003504
LSE,ORD,La Crosse-WI,Chicago-IL,20,37,1,215,200807,131728,19031272
FSD,ORD,Sioux Falls-SD,Chicago-IL,80,109,1,462,199401,166162,17018756
PNS,MOB,Pensacola-FL,Mobile-AL,1483,3255,31,64,199405,370616,395838
IND,YIP,Indianapolis-IN,Detroit-MI,0,0,1,225,200211,1578239,8972134
BWI,DAY,Baltimore-MD,Dayton-OH,0,0,1,406,200205,2600580,845416
LEX,DFW,Lexington-KY,Dallas-TX,0,247,1,785,200709,455492,12313304
SFO,BOS,San Francisco-CA,Boston-MA,2063,3168,22,2704,199910,8068740,8550938
EWR,BOS,Newark-NJ,Boston-MA,24293,32376,284,200,200805,18968501,9089410
SBN,MDW,South Bend-IN,Chicago-IL,85,103,1,74,199311,302169,16876600
DCA,ORD,Washington-DC,Chicago-IL,204,216,2,612,199511,8757652,17155070
DBQ,EKO,Dubuque-IA,Elko-NV,115,119,1,1299,199203,87419,38698
LAN,ORD,Lansing-MI,Chicago-IL,44,50,1,179,199206,439773,16720340
DCA,ORD,Washington-DC,Chicago-IL,137,208,2,612,200305,10172752,18572324
BNA,EWR,Nashville-TN,Newark-NJ,66,124,1,748,200105,1343263,18490029
GRR,ERI,Grand Rapids-MI,Erie-PA,34,50,1,279,200308,759978,282200
SLC,ATL,Salt Lake City-UT,Atlanta-GA,822,1250,5,1589,200802,1111600,5385586
AZO,ATL,Kalamazoo-MI,Atlanta-GA,497,850,20,596,200709,322566,5267527
MSY,MOB,New Orleans-LA,Mobile-AL,9,98,1,129,199003,1263257,379163
RDU,MIA,Raleigh-NC,Miami-FL,4148,7050,47,700,199412,625446,8746902
ELP,ABI,El Paso-TX,Abilene-TX,140,140,1,395,200904,751296,160070
TPA,ALB,Tampa-FL,Albany-NY,615,959,7,1130,200809,2730007,854301
MDW,DFW,Chicago-IL,Dallas-TX,130,247,1,797,200606,18797710,11998822
STL,RNO,St. Louis-MO,Reno-NV,5139,8708,62,1574,199801,2655631,315959
CKB,ATL,Clarksburg-WV,Atlanta-GA,0,250,5,454,200903,92441,5475213
GTR,TUP,Columbus-MS,Tupelo-MS,225,1190,35,57,200304,60228,127964
ORD,AFW,Chicago-IL,Dallas-TX,0,0,3,806,200806,19031272,12602170
BIF,TUS,El Paso-TX,Tucson-AZ,0,120,1,268,200706,727828,996593
ICT,EKO,Wichita-KS,Elko-NV,239,248,2,1007,199407,542297,41668
SLC,MOT,Salt Lake City-UT,Minot-ND,79,122,1,737,200108,988989,66088
SAT,ORD,San Antonio-TX,Chicago-IL,339,552,4,1041,200112,1743796,18385002
TYS,MLU,Knoxville-TN,Monroe-LA,28,50,1,514,200611,671227,172859
ILN,FAR,Wilmington-OH,Fargo-ND,0,0,1,829,200508,42063,185854
SLC,ORD,Salt Lake City-UT,Chicago-IL,121,128,1,1249,199309,833385,16876600
PHL,BGR,Philadelphia-PA,Bangor-ME,143,258,3,473,200808,11880992,149268
LAX,EWR,Los Angeles-CA,Newark-NJ,0,0,1,2454,200912,25749594,19069796
EIL,MIB,Fairbanks-AK,Minot-ND,83,173,1,2012,200409,92301,64982
JFK,ORD,New York-NY,Chicago-IL,0,0,1,740,200611,37651266,18797710
CVG,CAK,Cincinnati-OH,Akron-OH,41,50,1,214,200712,2148315,700559
FSM,DFW,Fort Smith-AR,Dallas-TX,7,15,1,227,199411,245103,8613622
FCA,EKO,Kalispell-MT,Elko-NV,120,122,1,523,200203,77284,45640
BNA,TUL,Nashville-TN,Tulsa-OK,122,137,1,515,199302,1109755,790683
EKO,BTM,Elko-NV,Butte-MT,87,119,1,391,199205,38698,34211
SAT,DAL,San Antonio-TX,Dallas-TX,5255,7442,61,248,199709,1620844,9231044
IAH,MIA,Houston-TX,Miami-FL,0,173,1,964,200409,5190444,10725356
LAX,FAT,Los Angeles-CA,Fresno-CA,94,109,1,209,199003,22585772,671660
LRD,DFW,Laredo-TX,Dallas-TX,2481,4012,118,396,200301,210229,11164066
GNV,MCN,Gainesville-FL,Macon-GA,23,30,1,223,199803,212040,219339
EWR,ACT,Newark-NJ,Waco-TX,40,50,1,1427,200912,19069796,233378
MIA,ORD,Miami-FL,Chicago-IL,0,0,1,1197,199809,9383038,17529224
LAX,TUL,Los Angeles-CA,Tulsa-OK,1517,3480,27,1283,200109,25051472,867707
CMH,EWR,Columbus-OH,Newark-NJ,38,124,1,462,200701,1759348,18901167
SEA,DTW,Seattle-WA,Detroit-MI,72,124,1,1927,200401,6327406,8996622
PIT,CAK,Pittsburgh-PA,Akron-OH,31,110,1,70,199603,2447532,685074
AFW,TUL,Dallas-TX,Tulsa-OK,0,0,16,236,200602,11998822,892635
CLT,MOB,Charlotte-NC,Mobile-AL,213,550,11,527,200402,1471706,397521
PBI,ORD,West Palm Beach-FL,Chicago-IL,6975,8556,62,1144,200203,5212602,18490270
ILN,EWR,Wilmington-OH,Newark-NJ,0,0,40,520,200707,42990,18901167
LAS,PIA,Las Vegas-NV,Peoria-IL,2866,3150,21,1413,200907,1902834,375865
ABI,DAL,Abilene-TX,Dallas-TX,54,56,1,168,200010,160108,10392376
YIP,DET,Detroit-MI,Detroit-MI,0,0,1,29,199905,8962394,8962394
CWA,ORD,Wausau-WI,Chicago-IL,2,66,1,213,200712,129993,18903872
CMH,DTW,Columbus-OH,Detroit-MI,70,147,1,155,199111,1430345,8578382
AFW,AUS,Dallas-TX,Austin-TX,0,0,1,193,200402,11379964,1418999
TUS,EWR,Tucson-AZ,Newark-NJ,102,124,1,2116,200809,1009832,18968501
ORD,PIA,Chicago-IL,Peoria-IL,81,109,1,130,199206,16720340,361687
PBI,ORD,West Palm Beach-FL,Chicago-IL,47,173,1,1144,199501,4456964,17155070
MIA,BOS,Miami-FL,Boston-MA,20127,26696,142,1258,200712,10930366,9007842
CLT,ALB,Charlotte-NC,Albany-NY,607,880,8,645,199506,1135592,828038
AUS,ORD,Austin-TX,Chicago-IL,7043,12371,89,972,199610,1036319,17287860
ATL,DTW,Atlanta-GA,Detroit-MI,65,78,1,594,199005,3087755,8503650
ORD,BGR,Chicago-IL,Bangor-ME,2348,4410,30,978,199205,16720340,146898
GRR,DFW,Grand Rapids-MI,Dallas-TX,288,400,8,931,200501,767149,11632814
SAV,BOS,Savannah-GA,Boston-MA,10,50,1,901,200412,310310,8912958
MGY,YIP,Dayton-OH,Detroit-MI,0,0,1,186,200409,845594,8996622
PAH,YIP,Paducah-KY,Detroit-MI,0,0,1,453,200305,97376,8985512
ATL,BOS,Atlanta-GA,Boston-MA,83,119,1,946,200102,4432950,8886620
PHX,AUS,Phoenix-AZ,Austin-TX,1585,2055,15,872,200606,4046571,1528958
FNT,MDW,Flint-MI,Chicago-IL,4017,4556,134,221,200302,439544,18572324
ANC,ATL,Anchorage-AK,Atlanta-GA,0,0,4,3417,200903,374553,5475213
SFO,EWR,San Francisco-CA,Newark-NJ,85,124,1,2565,200512,8299214,18798114
HOU,DAL,Houston-TX,Dallas-TX,19110,27647,202,239,200804,5726705,12602170
COS,BOS,Colorado Springs-CO,Boston-MA,300,400,2,1778,199011,409823,8269386
IAH,OMA,Houston-TX,Omaha-NE,92,128,1,781,199804,4445918,742096
MSP,TOL,Minneapolis-MN,Toledo-OH,0,0,20,526,200502,3132772,673162
BIL,OMA,Billings-MT,Omaha-NE,0,0,1,706,200201,141428,782384
STL,ORD,St. Louis-MO,Chicago-IL,21938,34276,246,258,200712,2806368,18903872
ILN,MIA,Wilmington-OH,Miami-FL,0,0,16,967,200405,41798,10725356
MKG,YIP,Muskegon-MI,Detroit-MI,0,0,1,152,200410,173054,8996622
BTR,ATL,Baton Rouge-LA,Atlanta-GA,134,447,3,449,199602,663438,3652439
SEA,BOS,Seattle-WA,Boston-MA,994,2278,17,2496,200302,6277876,8916374
SLC,EWR,Salt Lake City-UT,Newark-NJ,1986,2356,19,1968,200706,1092594,18901167
PVD,TPA,Providence-RI,Tampa-FL,5806,7261,53,1137,200308,1617323,2522780
MSP,BZN,Minneapolis-MN,Bozeman-MT,109,148,1,874,200905,3269814,90343
MKE,MDW,Milwaukee-WI,Chicago-IL,39,50,1,81,200203,1521102,18490270
PHX,RNO,Phoenix-AZ,Reno-NV,9481,15062,114,601,200012,3278661,344808
CID,EKO,Cedar Rapids-IA,Elko-NV,124,124,1,1250,199611,224859,45034
FWA,DAY,Fort Wayne-IN,Dayton-OH,25,50,1,90,200905,414315,835063
ANC,MIA,Anchorage-AK,Miami-FL,0,0,2,4004,200606,359341,10933486
CMH,DTW,Columbus-OH,Detroit-MI,27,112,1,155,199308,1469313,8711888
AGS,LRD,Augusta-GA,Laredo-TX,0,0,2,1117,200509,517352,220968
IAH,BGR,Houston-TX,Bangor-ME,0,0,1,1768,199601,4268132,145702
PHL,MDW,Philadelphia-PA,Chicago-IL,35,59,1,668,200501,11701242,18724160
PHL,ATL,Philadelphia-PA,Atlanta-GA,0,183,1,665,200710,11825356,5267527
JFK,DTW,New York-NY,Detroit-MI,0,0,0,508,199006,33737966,8503650
COS,ABI,Colorado Springs-CO,Abilene-TX,42,129,1,524,200401,579810,158571
DBQ,ORD,Dubuque-IA,Chicago-IL,23,37,1,147,200802,92589,19031272
STL,OMA,St. Louis-MO,Omaha-NE,1610,2254,23,342,199611,2642938,728169
SAT,TPA,San Antonio-TX,Tampa-FL,2338,2740,20,972,200204,1777397,2483575
GSP,ORD,Greenville-SC,Chicago-IL,86,132,3,577,200508,590654,18724160
DFW,BUF,Dallas-TX,Buffalo-NY,3139,3870,30,1212,200105,10709246,1163528
IAD,AUS,Washington-DC,Austin-TX,3162,3960,60,1297,200612,10530024,1528958
TYR,DFW,Tyler-TX,Dallas-TX,24,44,1,103,200402,186172,11379964
LGA,ORD,New York-NY,Chicago-IL,428,756,7,733,199304,34026518,16876600
SAN,DTW,San Diego-CA,Detroit-MI,4149,4292,29,1956,200604,2947222,8969084
FWA,TOL,Fort Wayne-IN,Toledo-OH,56,145,1,84,199401,361919,651630
CMH,ATL,Columbus-OH,Atlanta-GA,157,300,2,446,200911,1801848,5475213
MCI,MIA,Kansas City-MO,Miami-FL,390,702,6,1252,200711,2011857,10930366
BDL,EWR,Hartford-CT,Newark-NJ,4767,6800,136,115,200211,1165667,18590085
OKC,DAL,Oklahoma City-OK,Dallas-TX,3716,5978,49,181,200411,1140779,11379964
DTW,ORD,Detroit-MI,Chicago-IL,44,68,1,235,200904,8806874,19161134
FLL,DFW,Fort Lauderdale-FL,Dallas-TX,0,0,1,1119,200210,5212602,10953156
TPA,ALB,Tampa-FL,Albany-NY,966,1096,8,1130,200808,2730007,854301
DFW,LRD,Dallas-TX,Laredo-TX,0,0,1,394,200507,11632814,220968
JFK,MIA,New York-NY,Miami-FL,0,0,1,1090,199204,33861848,8451688
CVG,TPA,Cincinnati-OH,Tampa-FL,0,0,0,773,200301,2066256,2522780
SHV,YIP,Shreveport-LA,Detroit-MI,0,0,1,880,199907,360022,8962394
SLC,ACV,Salt Lake City-UT,Eureka-CA,1809,2850,57,635,200903,1130293,129623
FAI,DAL,Fairbanks-AK,Dallas-TX,0,174,1,3065,200908,98660,12895230
MEM,EWR,Memphis-TN,Newark-NJ,0,0,1,946,200510,1261429,18798114
IAD,BOS,Washington-DC,Boston-MA,112,120,1,413,200307,10172752,8916374
ORD,TUS,Chicago-IL,Tucson-AZ,169,247,1,1437,200403,18664180,924205
CMI,ORD,Champaign-IL,Chicago-IL,2007,4480,70,135,199404,197920,17018756
HOU,DFW,Houston-TX,Dallas-TX,30,34,1,247,200503,5299567,11632814
CHA,DFW,Chattanooga-TN,Dallas-TX,657,1188,27,695,200808,520089,12602170
XNA,DTW,Fayetteville-AR,Detroit-MI,801,1376,31,716,200510,413777,8988796
DFW,RNO,Dallas-TX,Reno-NV,119,284,2,1345,199904,9703564,322804
IAH,EKO,Houston-TX,Elko-NV,287,372,3,1370,199606,4268132,45034
