Origin,Destination,OriginCity,DestinationCity,Passengers,Seats,Flights,Distance,FlyDate,OriginPopulation,DestinationPopulation
MEM,LRD,Memphis-TN,Laredo-TX,0,0,3,762,200502,1261429,220968
CHS,DTW,Charleston-SC,Detroit-MI,36,125,1,668,200101,557487,8958464
JFK,ORD,New York-NY,Chicago-IL,0,0,1,740,200403,37494862,18664180
LAS,FAT,Las Vegas-NV,Fresno-CA,0,0,1,258,200503,1708846,867438
DFW,MOB,Dallas-TX,Mobile-AL,29,37,1,540,200609,11998822,402199
ILN,BOS,Wilmington-OH,Boston-MA,0,0,7,700,200812,43152,9089410
SLC,ORD,Salt Lake City-UT,Chicago-IL,110,138,1,1249,200011,972653,18235464
MIA,MDW,Miami-FL,Chicago-IL,7294,10500,60,1182,200206,10425204,18490270
BOS,TUS,Boston-MA,Tucson-AZ,150,150,1,2289,200907,9177360,1020200
ANC,DFW,Anchorage-AK,Dallas-TX,0,0,12,3043,199911,315753,9703564
BIS,EKO,Bismarck-ND,Elko-NV,120,150,1,855,200510,99371,45801
ATL,MDW,Atlanta-GA,Chicago-IL,1124,1904,16,590,199911,3988728,17655010
OKC,MDW,Oklahoma City-OK,Chicago-IL,33,173,1,691,199904,1061524,17655010
RFD,DFW,Rockford-IL,Dallas-TX,0,0,16,775,200908,353722,12895230
EKO,DFW,Elko-NV,Dallas-TX,116,122,1,1170,200104,46622,10709246
AEX,ACT,Alexandria-LA,Waco-TX,21,34,1,277,200011,145079,214093
EKO,DTW,Elko-NV,Detroit-MI,207,248,2,1675,199503,42918,8837982
PIT,ORD,Pittsburgh-PA,Chicago-IL,30,120,1,412,200107,2418223,18385002
SJC,DLH,San Jose-CA,Duluth-MN,108,120,1,1650,200708,1778432,273889
JFK,TOL,New York-NY,Toledo-OH,0,0,1,527,200004,36705486,659224
STL,PIA,St. Louis-MO,Peoria-IL,5607,10032,209,137,199707,2651494,365090
IAD,OMA,Washington-DC,Omaha-NE,252,252,2,988,199812,9079986,742096
SAT,TOL,San Antonio-TX,Toledo-OH,0,0,1,1169,200911,2072128,672220
PIA,ATL,Peoria-IL,Atlanta-GA,3370,5100,113,564,200508,367334,4947012
COS,BGR,Colorado Springs-CO,Bangor-ME,0,0,1,1882,200910,626227,149419
GSP,ORD,Greenville-SC,Chicago-IL,53,74,2,577,200403,583166,18664180
PHX,TUL,Phoenix-AZ,Tulsa-OK,4550,6302,46,935,200611,4046571,892635
LEX,YIP,Lexington-KY,Detroit-MI,0,0,1,292,200212,419455,8972134
DFW,PUB,Dallas-TX,Pueblo-CO,52,108,1,561,199906,9703564,136987
GRK,ACT,Killeen-TX,Waco-TX,37,44,1,52,200507,354424,223819
JFK,EWR,New York-NY,Newark-NJ,0,163,1,21,200107,36980058,18490029
CAE,FNT,Columbia-SC,Flint-MI,0,0,7,639,200805,732558,428859
RNO,EKO,Reno-NV,Elko-NV,912,2160,72,230,200402,385049,44964
MSN,DTW,Madison-WI,Detroit-MI,79,124,1,312,200012,504044,8914942
ANC,DFW,Anchorage-AK,Dallas-TX,0,0,17,3043,200610,359341,11998822
BNA,DAL,Nashville-TN,Dallas-TX,44,74,1,623,200311,1386743,11164066
PDX,ATL,Portland-OR,Atlanta-GA,1020,1659,9,2172,200111,1975589,4432950
BGR,MIA,Bangor-ME,Miami-FL,0,0,1,1459,199909,144432,9521044
ABQ,ATL,Albuquerque-NM,Atlanta-GA,4467,5658,31,1269,200408,780865,4802300
DFW,OMA,Dallas-TX,Omaha-NE,0,110,1,583,200001,10392376,769117
JFK,TOL,New York-NY,Toledo-OH,0,0,1,527,199802,34683010,651021
XNA,ATL,Fayetteville-AR,Atlanta-GA,0,160,1,589,200809,455408,5385586
EWR,AGS,Newark-NJ,Augusta-GA,102,300,6,663,200311,18671320,509465
PDX,DTW,Portland-OR,Detroit-MI,276,296,2,1953,200611,2123960,8969084
YIP,LRD,Detroit-MI,Laredo-TX,0,0,1,1353,200110,8958464,199914
RDU,RNO,Raleigh-NC,Reno-NV,126,150,1,2241,200712,1045871,410616
BNA,TPA,Nashville-TN,Tampa-FL,39,148,1,612,200402,1416452,2578104
ACT,DFW,Waco-TX,Dallas-TX,27,50,1,89,200407,222335,11379964
ELP,TOL,El Paso-TX,Toledo-OH,0,5,2,1417,200310,694672,669292
LAX,EUG,Los Angeles-CA,Eugene-OR,128,128,1,748,199003,22585772,284093
MIA,TUL,Miami-FL,Tulsa-OK,57,120,1,1168,200309,10561342,876919
MQT,ORD,Marquette-MI,Chicago-IL,1010,1500,30,315,200107,64616,18385002
IAD,MDW,Washington-DC,Chicago-IL,36,54,1,577,200812,10755872,19031272
IAD,DFW,Washington-DC,Dallas-TX,36,66,1,1172,200712,10626066,12313304
MCI,TPA,Kansas City-MO,Tampa-FL,131,274,2,1048,200111,1865245,2442189
SPS,LAW,Wichita Falls-TX,Lawton-OK,25,30,1,40,200103,150142,112236
GRB,DTW,Green Bay-WI,Detroit-MI,164,234,3,288,200409,294375,8996622
ACT,EKO,Waco-TX,Elko-NV,122,124,1,1212,199304,193719,40259
DTW,TUS,Detroit-MI,Tucson-AZ,0,173,1,1665,200904,8806874,1020200
DTW,ELM,Detroit-MI,Elmira-NY,1030,2006,59,331,200311,8985512,89816
MCI,DTW,Kansas City-MO,Detroit-MI,7,137,1,629,200002,1842924,8914942
DAL,AUS,Dallas-TX,Austin-TX,218,366,3,183,200401,11379964,1418999
BWI,DTW,Baltimore-MD,Detroit-MI,67,122,1,408,199311,2440119,8711888
DRT,LRD,Del Rio-TX,Laredo-TX,0,0,1,154,200107,45110,199914
IAD,ADS,Washington-DC,Dallas-TX,7,27,1,1159,200609,10530024,11998822
TUS,DFW,Tucson-AZ,Dallas-TX,0,0,1,813,200604,975476,11998822
RIC,DTW,Richmond-VA,Detroit-MI,1589,1800,36,456,200612,1195634,8969084
ORD,MDW,Chicago-IL,Chicago-IL,0,182,1,16,200510,18724160,18724160
TOL,DTW,Toledo-OH,Detroit-MI,778,1446,30,49,200210,666252,8972134
YIP,BOS,Detroit-MI,Boston-MA,8,9,1,641,200504,8988796,8917782
ATL,DFW,Atlanta-GA,Dallas-TX,0,0,1,732,200002,4281905,10392376
MSY,MDW,New Orleans-LA,Chicago-IL,209,274,2,825,200904,1189981,19161134
PDX,FAT,Portland-OR,Fresno-CA,49,76,1,626,200710,2163577,889888
RNO,FAT,Reno-NV,Fresno-CA,20,30,1,188,200902,419261,915267
AUS,DTW,Austin-TX,Detroit-MI,2926,3596,29,1149,200304,1382693,8985512
FLL,EWR,Fort Lauderdale-FL,Newark-NJ,0,68,1,1065,200908,5547051,19069796
PHX,TOL,Phoenix-AZ,Toledo-OH,0,0,1,1640,200706,4175595,675351
RNO,FAT,Reno-NV,Fresno-CA,20,107,1,188,199209,270629,703846
LGA,TPA,New York-NY,Tampa-FL,116,150,1,1011,199504,34261384,2175213
SBP,FAT,San Luis Obispo-CA,Fresno-CA,21,50,1,118,200802,265134,903133
PIA,DAY,Peoria-IL,Dayton-OH,0,0,24,294,200403,366024,845594
BDL,TUL,Hartford-CT,Tulsa-OK,24,139,1,1305,199504,1108575,798686
TPA,CAK,Tampa-FL,Akron-OH,163,173,1,894,200303,2522780,700286
CWA,EKO,Wausau-WI,Elko-NV,122,124,1,1350,199505,120693,42918
DFW,DTW,Dallas-TX,Detroit-MI,51,150,1,987,199510,8787062,8837982
KTN,JNU,Ketchikan-AK,Juneau-AK,0,0,1,234,200802,13081,30991
LIT,MDW,Little Rock-AR,Chicago-IL,570,822,6,544,200510,645679,18724160
GRR,ATL,Grand Rapids-MI,Atlanta-GA,4662,5750,115,640,200610,770744,5119641
STL,AUS,St. Louis-MO,Austin-TX,62,68,1,717,199511,2634959,1001054
VLD,ATL,Valdosta-GA,Atlanta-GA,50,66,1,208,200301,122419,4673146
TPA,FNT,Tampa-FL,Flint-MI,2850,3510,30,1036,200811,2730007,428859
CVG,OMA,Cincinnati-OH,Omaha-NE,142,150,1,614,200511,2102422,810493
STL,EWR,St. Louis-MO,Newark-NJ,7,100,1,872,199702,2651494,17264316
ANC,DFW,Anchorage-AK,Dallas-TX,0,0,9,3042,199907,315753,9703564
PHL,OMA,Philadelphia-PA,Omaha-NE,95,95,1,1088,199712,11003856,736106
BWI,BUF,Baltimore-MD,Buffalo-NY,5310,6302,46,281,200709,2669702,1125965
AFW,AFW,Dallas-TX,Dallas-TX,0,0,1,0,200501,11632814,11632814
LAS,RNO,Las Vegas-NV,Reno-NV,12005,18632,136,345,200311,1572924,374743
ORD,PIA,Chicago-IL,Peoria-IL,21,37,1,130,200602,18797710,368746
HSV,TPA,Huntsville-AL,Tampa-FL,1223,2750,55,523,200504,370064,2638814
RFD,BOS,Rockford-IL,Boston-MA,0,0,9,925,200712,350765,9007842
BUF,ATL,Buffalo-NY,Atlanta-GA,0,183,1,712,200411,1148714,4802300
STL,YIP,St. Louis-MO,Detroit-MI,0,0,3,433,200509,2773155,8988796
SLC,EUG,Salt Lake City-UT,Eugene-OR,0,160,1,619,200909,1130293,351109
ELP,RNO,El Paso-TX,Reno-NV,137,248,2,920,200511,708683,394881
FWA,BOS,Fort Wayne-IN,Boston-MA,0,0,1,739,200606,406112,8946954
MSY,MDW,New Orleans-LA,Chicago-IL,91,137,1,825,200206,1311390,18490270
MIA,MDW,Miami-FL,Chicago-IL,542,872,4,1182,199604,9086872,17287860
SFO,ATL,San Francisco-CA,Atlanta-GA,0,358,1,2139,200907,8635706,5475213
SPS,EKO,Wichita Falls-TX,Elko-NV,121,124,1,1059,200008,151584,46863
BWI,ATL,Baltimore-MD,Atlanta-GA,30915,38988,214,576,200711,2669702,5267527
CMH,EKO,Columbus-OH,Elko-NV,87,124,1,1727,199601,1509212,45034
IAD,BOS,Washington-DC,Boston-MA,50,50,1,413,200601,10530024,8946954
DAL,AUS,Dallas-TX,Austin-TX,0,56,1,189,200812,12602170,1654100
SMF,CIC,Sacramento-CA,Chico-CA,0,0,19,77,200601,2050618,216933
SAV,ATL,Savannah-GA,Atlanta-GA,0,0,1,215,200812,334562,5385586
FWA,BOS,Fort Wayne-IN,Boston-MA,0,0,4,739,200602,406112,8946954
IDA,DFW,Idaho Falls-ID,Dallas-TX,103,214,2,1095,199206,94634,8314270
GEG,RNO,Spokane-WA,Reno-NV,42,137,1,572,199604,404173,301240
ILN,ATL,Wilmington-OH,Atlanta-GA,0,0,32,405,200312,41441,4673146
BOS,TPA,Boston-MA,Tampa-FL,397,660,6,1185,199405,8293684,2154044
RIC,MIA,Richmond-VA,Miami-FL,29,37,1,826,200905,1238187,11094102
MCI,DRT,Kansas City-MO,Del Rio-TX,0,0,1,774,200709,2011857,47521
CLT,ATL,Charlotte-NC,Atlanta-GA,0,0,1,227,200708,1650974,5267527
PIT,BOS,Pittsburgh-PA,Boston-MA,0,0,0,496,199901,2404337,8550938
MEM,BGR,Memphis-TN,Bangor-ME,0,0,1,1304,200411,1249048,146660
BTR,ATL,Baton Rouge-LA,Atlanta-GA,94,149,1,449,200107,709848,4432950
SFO,OMA,San Francisco-CA,Omaha-NE,108,200,1,1433,199103,7498756,694707
MCI,ORD,Kansas City-MO,Chicago-IL,10,44,1,403,200912,2067585,19161134
LBF,OMA,North Platte-NE,Omaha-NE,0,0,20,251,200704,36697,829183
PHL,ATL,Philadelphia-PA,Atlanta-GA,0,178,1,665,200712,11825356,5267527
MIA,EWR,Miami-FL,Newark-NJ,0,68,1,1086,200801,11003504,18968501
MIA,MIA,Miami-FL,Miami-FL,0,0,1,0,200906,11094102,11094102
RFD,DFW,Rockford-IL,Dallas-TX,0,210,1,775,200409,334622,11379964
EWR,AUS,Newark-NJ,Austin-TX,54,141,1,1504,200302,18671320,1382693
CLT,MIA,Charlotte-NC,Miami-FL,69,120,1,650,200310,1436890,10561342
MIA,BGR,Miami-FL,Bangor-ME,484,672,3,1459,199212,8451688,146898
BUF,ALB,Buffalo-NY,Albany-NY,5,103,1,251,199306,1190660,826194
LAX,DHN,Los Angeles-CA,Dothan-AL,115,137,1,1922,200504,25522350,135622
TOL,DAY,Toledo-OH,Dayton-OH,52,72,1,119,200403,671681,845594
EWR,TOL,Newark-NJ,Toledo-OH,0,0,1,506,200509,18798114,673162
DAY,EKO,Dayton-OH,Elko-NV,108,122,1,1658,200311,845508,44934
SEA,RNO,Seattle-WA,Reno-NV,15277,20580,147,564,199406,5485752,285459
SAV,MIA,Savannah-GA,Miami-FL,674,1242,27,440,200010,293668,10051612
TPA,DTW,Tampa-FL,Detroit-MI,187,222,2,983,199803,2254405,8944948
ADS,DAY,Dallas-TX,Dayton-OH,0,0,1,849,200608,11998822,841558
IAH,DTW,Houston-TX,Detroit-MI,336,512,4,1076,199905,4540138,8962394
IAD,ORD,Washington-DC,Chicago-IL,0,168,1,589,200208,10029142,18490270
BHM,ATL,Birmingham-AL,Atlanta-GA,19353,31098,219,134,200502,1090441,4947012
DTW,TPA,Detroit-MI,Tampa-FL,124,124,1,983,200405,8996622,2578104
MIA,ORD,Miami-FL,Chicago-IL,0,0,1,1197,199706,9247394,17405264
JFK,BGR,New York-NY,Bangor-ME,2465,3600,72,382,200904,38139592,149419
BWI,AUS,Baltimore-MD,Austin-TX,2287,2877,21,1340,200203,2600580,1353176
BOS,CAK,Boston-MA,Akron-OH,4357,7020,60,549,200504,8917782,700649
OKC,RNO,Oklahoma City-OK,Reno-NV,117,130,1,1248,200503,1155093,394881
ORD,PIA,Chicago-IL,Peoria-IL,153,185,5,130,199911,17655010,365736
LBB,DAL,Lubbock-TX,Dallas-TX,268,548,4,293,200601,266327,11998822
JAN,ORD,Jackson-MS,Chicago-IL,23,44,1,677,200609,530664,18797710
CLM,EKO,Port Angeles-WA,Elko-NV,130,248,2,631,199507,62275,42918
LRD,TOL,Laredo-TX,Toledo-OH,0,0,1,1312,200410,215775,671681
MSP,AUS,Minneapolis-MN,Austin-TX,207,375,3,1042,200206,3053303,1353176
EKO,BTM,Elko-NV,Butte-MT,114,124,1,391,199402,41668,34684
PFN,ATL,Panama City-FL,Atlanta-GA,1372,1450,29,247,200306,154726,4673146
DFW,RNO,Dallas-TX,Reno-NV,132,150,1,1345,200508,11632814,394881
FSD,PIR,Sioux Falls-SD,Pierre-SD,1116,2618,77,185,199910,178697,18348
ICT,PIA,Wichita-KS,Peoria-IL,0,0,1,465,200212,578622,365454
BGR,ATL,Bangor-ME,Atlanta-GA,0,0,1,1134,200005,144907,4281905
MEM,LRD,Memphis-TN,Laredo-TX,0,0,1,762,199910,1169733,193180
BOS,TUL,Boston-MA,Tulsa-OK,127,129,1,1394,200411,8912958,877172
CPS,ORD,St. Louis-MO,Chicago-IL,0,50,1,263,200310,2743862,18572324
DTW,FNT,Detroit-MI,Flint-MI,32,76,1,56,200911,8806874,424043
FNT,DAY,Flint-MI,Dayton-OH,3961,9504,88,213,199106,431556,850946
MEM,CPR,Memphis-TN,Casper-WY,0,0,19,1037,200902,1304926,74508
ICT,EKO,Wichita-KS,Elko-NV,84,122,1,1007,200001,572045,46863
GTF,HLN,Great Falls-MT,Helena-MT,23,70,1,67,200204,80600,66364
IAH,DTW,Houston-TX,Detroit-MI,395,606,4,1076,199312,4058868,8711888
IAD,BUF,Washington-DC,Buffalo-NY,5581,7400,148,284,200506,10458534,1139328
MGM,MOB,Montgomery-AL,Mobile-AL,0,50,1,156,200701,365605,405234
LAS,BUF,Las Vegas-NV,Buffalo-NY,7383,8220,60,1987,200809,1879093,1124055
RDD,FAT,Redding-CA,Fresno-CA,0,36,1,293,199005,148660,671660
PHX,BOS,Phoenix-AZ,Boston-MA,693,732,4,2300,200804,4287323,9089410
ALB,TOL,Albany-NY,Toledo-OH,20,30,1,519,199604,825245,650576
FWA,FNT,Fort Wayne-IN,Flint-MI,15,34,1,156,200611,406112,437395
PIT,TPA,Pittsburgh-PA,Tampa-FL,231,507,3,873,200511,2372328,2638814
MSY,FNT,New Orleans-LA,Flint-MI,559,696,4,965,200303,1312039,439544
RDU,TUP,Raleigh-NC,Tupelo-MS,50,50,1,577,200905,1125827,134161
YIP,DAY,Detroit-MI,Dayton-OH,0,0,1,165,200512,8988796,843575
BWI,DTW,Baltimore-MD,Detroit-MI,31,78,1,408,199103,2410834,8578382
CLT,TPA,Charlotte-NC,Tampa-FL,28,110,1,508,199306,1086132,2132804
TPA,BOS,Tampa-FL,Boston-MA,12558,13752,117,1185,200104,2442189,8886620
GSO,MIA,Greensboro-NC,Miami-FL,0,124,1,710,200109,652373,10240512
DFW,RNO,Dallas-TX,Reno-NV,131,142,1,1345,200104,10709246,355153
HOU,DAL,Houston-TX,Dallas-TX,4806,7808,64,239,199705,4351339,9231044
DAY,BUF,Dayton-OH,Buffalo-NY,19,216,2,354,199901,857208,1142121
MKE,BUF,Milwaukee-WI,Buffalo-NY,32,50,1,465,200710,1544818,1125965
ABQ,ATL,Albuquerque-NM,Atlanta-GA,4582,5673,31,1269,200703,834685,5267527
PIA,DAY,Peoria-IL,Dayton-OH,0,0,1,294,200306,364769,845508
SMF,RNO,Sacramento-CA,Reno-NV,59,146,1,113,199603,1654787,301240
MDW,DTW,Chicago-IL,Detroit-MI,26,50,1,229,200403,18664180,8996622
IAH,DTW,Houston-TX,Detroit-MI,80,149,1,1076,199503,4191632,8837982
MSY,DAY,New Orleans-LA,Dayton-OH,97,97,1,764,200007,1315616,848093
MKE,MDW,Milwaukee-WI,Chicago-IL,0,143,1,81,200809,1550451,19031272
SHV,MLU,Shreveport-LA,Monroe-LA,0,0,1,105,200303,376825,170646
RFD,ATL,Rockford-IL,Atlanta-GA,0,0,6,643,200808,353381,5385586
FWA,PIA,Fort Wayne-IN,Peoria-IL,45,64,1,237,199808,371629,365232
DAL,ADS,Dallas-TX,Dallas-TX,0,112,2,8,200807,12602170,12602170
LGA,DTW,New York-NY,Detroit-MI,97,110,1,501,200606,37651266,8969084
LSE,FOE,La Crosse-WI,Topeka-KS,92,129,1,410,200311,128614,225567
LAX,DAY,Los Angeles-CA,Dayton-OH,2197,4234,29,1925,199104,22754058,850946
SMF,RNO,Sacramento-CA,Reno-NV,107,122,1,113,199107,1562390,265040
SEA,YKM,Seattle-WA,Yakima-WA,19,162,1,103,200906,6815696,239054
SJC,AFW,San Jose-CA,Dallas-TX,0,0,17,1421,200504,1737313,11632814
ELM,EWR,Elmira-NY,Newark-NJ,0,0,17,174,200509,88351,18798114
OGG,ORD,Kahului-HI,Chicago-IL,2776,3862,18,4184,200612,140407,18797710
MSP,BOS,Minneapolis-MN,Boston-MA,95,165,1,1124,199911,2872109,8550938
OMA,ORD,Omaha-NE,Chicago-IL,0,0,1,416,200312,790535,18572324
FLL,ADS,Fort Lauderdale-FL,Dallas-TX,0,27,1,1110,200609,5466743,11998822
TOL,EWR,Toledo-OH,Newark-NJ,0,0,5,506,200507,673162,18798114
FLL,AFW,Fort Lauderdale-FL,Dallas-TX,0,0,1,1136,200708,5465183,12313304
MKE,EKO,Milwaukee-WI,Elko-NV,368,372,3,1439,199502,1460359,42918
ATL,MOB,Atlanta-GA,Mobile-AL,35,154,1,302,200109,4432950,400094
SAN,TUS,San Diego-CA,Tucson-AZ,9020,12741,93,367,200308,2926814,903320
ATL,MDW,Atlanta-GA,Chicago-IL,68,70,1,590,200811,5385586,19031272
FNT,DFW,Flint-MI,Dallas-TX,1562,2100,30,1003,200711,434086,12313304
RDU,ORD,Raleigh-NC,Chicago-IL,17493,23349,181,647,200105,835602,18385002
DTW,TPA,Detroit-MI,Tampa-FL,25585,28278,155,983,200703,8913164,2711222
MCO,AUS,Orlando-FL,Austin-TX,5692,6576,48,993,200906,2082421,1705075
ABQ,DAL,Albuquerque-NM,Dallas-TX,32,122,1,580,199510,671859,8787062
BDL,BUF,Hartford-CT,Buffalo-NY,24,63,1,317,199105,1124022,1191010
LAS,TUL,Las Vegas-NV,Tulsa-OK,122,141,1,1076,200008,1393370,861369
PVD,TPA,Providence-RI,Tampa-FL,1256,1781,13,1137,199611,1500950,2195269
AUS,TPA,Austin-TX,Tampa-FL,290,411,3,928,200807,1654100,2730007
CLM,EKO,Port Angeles-WA,Elko-NV,82,124,1,631,199705,63625,47413
COS,ORD,Colorado Springs-CO,Chicago-IL,858,1274,7,911,200008,540111,18235464
BUF,ALB,Buffalo-NY,Albany-NY,0,122,1,251,200307,1154212,839741
GNV,ATL,Gainesville-FL,Atlanta-GA,0,174,1,300,200911,260690,5475213
MSY,MDW,New Orleans-LA,Chicago-IL,51,137,1,825,200809,1168547,19031272
TLH,DHN,Tallahassee-FL,Dothan-AL,0,0,5,91,200708,353548,139762
SCK,DAY,Stockton-CA,Dayton-OH,0,0,20,1986,200505,654451,843575
OAK,BUF,Oakland-CA,Buffalo-NY,111,252,1,2298,200510,4149607,1139328
LBB,DAL,Lubbock-TX,Dallas-TX,3416,6028,44,293,200302,259146,11164066
TUP,ATL,Tupelo-MS,Atlanta-GA,542,1054,31,253,200908,134161,5475213
MCI,ORD,Kansas City-MO,Chicago-IL,50,188,1,403,199509,1730648,17155070
SMF,RNO,Sacramento-CA,Reno-NV,148,149,1,113,199702,1679321,309197
BWI,DFW,Baltimore-MD,Dallas-TX,1024,2782,26,1216,199002,2389165,8019250
LCK,TOL,Columbus-OH,Toledo-OH,0,0,1,131,200311,1678827,669292
PHX,EWR,Phoenix-AZ,Newark-NJ,502,620,5,2133,200003,3278661,18352743
GYY,TOL,Gary-IN,Toledo-OH,0,0,1,187,200001,9117732,659224
PDX,ATL,Portland-OR,Atlanta-GA,418,597,2,2172,199810,1829786,3872031
AUS,ACT,Austin-TX,Waco-TX,36,50,1,101,200701,1594525,228241
JFK,TPA,New York-NY,Tampa-FL,565,994,7,1005,199301,34026518,2132804
BMI,ATL,Bloomington-IL,Atlanta-GA,38,70,1,533,200712,163983,5267527
ACT,DAL,Waco-TX,Dallas-TX,50,50,1,88,200707,228241,12313304
MSP,MIA,Minneapolis-MN,Miami-FL,1477,1788,12,1501,199710,2795024,9247394
ELP,LRD,El Paso-TX,Laredo-TX,0,0,3,506,200609,720756,225985
ILN,PIA,Wilmington-OH,Peoria-IL,0,0,1,319,200403,41798,366024
MOB,DFW,Mobile-AL,Dallas-TX,6,64,1,540,199502,395863,8787062
LAS,TPA,Las Vegas-NV,Tampa-FL,440,496,4,1984,200110,1456549,2442189
ACY,ERI,Atlantic City-NJ,Erie-PA,88,122,1,345,200402,266015,279790
LAX,AUS,Los Angeles-CA,Austin-TX,5553,7731,60,1238,200108,25051472,1324426
DFW,BUF,Dallas-TX,Buffalo-NY,3957,4340,62,1212,200507,11632814,1139328
SLC,ATL,Salt Lake City-UT,Atlanta-GA,0,204,1,1589,199109,790507,3163883
IND,DET,Indianapolis-IN,Detroit-MI,1129,4110,29,252,199002,1299152,8503650
IND,DFW,Indianapolis-IN,Dallas-TX,0,0,1,762,200410,1622935,11379964
JAX,ATL,Jacksonville-FL,Atlanta-GA,0,0,1,270,200705,1301097,5267527
CID,TYR,Cedar Rapids-IA,Tyler-TX,79,100,2,688,200706,252237,198018
ORD,FNT,Chicago-IL,Flint-MI,249,1218,7,223,200403,18664180,439880
PIT,DFW,Pittsburgh-PA,Dallas-TX,12,169,1,1068,200112,2418223,10709246
JFK,BGR,New York-NY,Bangor-ME,171,195,1,382,200005,36705486,144907
RFD,DFW,Rockford-IL,Dallas-TX,0,0,13,775,200408,334622,11379964
RBG,EUG,Roseburg-OR,Eugene-OR,0,0,14,61,200511,102817,335242
CMH,BOS,Columbus-OH,Boston-MA,34,113,1,640,199711,1525094,8460622
LAX,DFW,Los Angeles-CA,Dallas-TX,0,70,1,1235,200807,25536790,12602170
TOL,DFW,Toledo-OH,Dallas-TX,0,0,1,943,200012,659224,10392376
GRB,ATL,Green Bay-WI,Atlanta-GA,27,63,1,774,200405,294375,4802300
YKM,EKO,Yakima-WA,Elko-NV,113,122,1,462,200205,223394,45640
XNA,ATL,Fayetteville-AR,Atlanta-GA,0,149,1,589,200110,359646,4432950
GRR,DTW,Grand Rapids-MI,Detroit-MI,33,150,1,120,199410,683558,8761684
MEM,TOL,Memphis-TN,Toledo-OH,0,0,6,562,200705,1290610,675351
ICT,YIP,Wichita-KS,Detroit-MI,0,0,1,802,200304,579800,8985512
ATL,AHN,Atlanta-GA,Athens-GA,0,66,1,67,200210,4555490,171010
ATL,RNO,Atlanta-GA,Reno-NV,3257,3843,21,1993,200709,5267527,410616
SAT,DAL,San Antonio-TX,Dallas-TX,0,63,1,248,200612,1932720,11998822
PNS,DFW,Pensacola-FL,Dallas-TX,63,300,2,604,199612,383139,8994450
LNK,DTW,Lincoln-NE,Detroit-MI,672,1200,27,701,200602,287388,8969084
SAN,OMA,San Diego-CA,Omaha-NE,180,278,2,1313,199806,2766123,742096
BWI,FNT,Baltimore-MD,Flint-MI,101,117,1,452,200510,2649586,439216
ATL,ORD,Atlanta-GA,Chicago-IL,0,0,1,606,200912,5475213,19161134
ORD,DAY,Chicago-IL,Dayton-OH,0,0,1,240,200407,18664180,845594
MCI,TOL,Kansas City-MO,Toledo-OH,0,0,1,596,200702,2011857,675351
JAX,EWR,Jacksonville-FL,Newark-NJ,351,520,4,821,199101,951090,16874842
RFD,DTW,Rockford-IL,Detroit-MI,0,0,7,295,200208,327080,8972134
SAV,ATL,Savannah-GA,Atlanta-GA,15,107,1,215,199101,262045,3163883
SJT,AUS,San Angelo-TX,Austin-TX,0,0,40,186,200807,109152,1654100
RDU,ALB,Raleigh-NC,Albany-NY,1057,1358,14,544,199412,625446,828841
SAT,EWR,San Antonio-TX,Newark-NJ,5622,8322,73,1569,200810,2030691,18968501
MTJ,DFW,Montrose-CO,Dallas-TX,290,680,5,722,200512,37069,11632814
GSP,ATL,Greenville-SC,Atlanta-GA,0,78,1,153,200705,616954,5267527
BKG,ATL,Branson-MO,Atlanta-GA,3126,4914,42,535,200912,79447,5475213
MDT,ORD,Harrisburg-PA,Chicago-IL,38,138,1,594,200902,536919,19161134
MCO,CAK,Orlando-FL,Akron-OH,111,122,1,860,200211,1756852,699606
STL,EKO,St. Louis-MO,Elko-NV,94,124,1,1356,199602,2642938,45034
FSM,YIP,Fort Smith-AR,Detroit-MI,0,0,1,753,200410,280135,8996622
LGA,ORD,New York-NY,Chicago-IL,600,864,8,733,199910,34863448,17655010
FCA,BTM,Kalispell-MT,Butte-MT,166,522,29,183,199504,69487,34564
ATL,TUS,Atlanta-GA,Tucson-AZ,440,551,3,1541,200911,5475213,1020200
PDX,CPR,Portland-OR,Casper-WY,84,149,1,820,199801,1829786,63241
DAL,AUS,Dallas-TX,Austin-TX,5,37,1,189,200610,11998822,1528958
SLC,RDM,Salt Lake City-UT,Bend-OR,2778,3100,62,526,200507,1044845,140962
ACY,ERI,Atlantic City-NJ,Erie-PA,111,122,1,345,200403,266015,279790
SHV,AFW,Shreveport-LA,Dallas-TX,0,0,15,207,200411,379457,11379964
LGA,DAL,New York-NY,Dallas-TX,140,148,1,1381,200603,37651266,11998822
FWA,YIP,Fort Wayne-IN,Detroit-MI,0,0,2,122,200506,402638,8988796
CEC,ACV,Crescent City-CA,Eureka-CA,141,780,26,56,200911,29114,129623
ILN,MIA,Wilmington-OH,Miami-FL,0,0,1,967,200808,43152,11003504
PHL,DFW,Philadelphia-PA,Dallas-TX,46,128,1,1302,199308,10961072,8450926
EYW,TPA,Key West-FL,Tampa-FL,2,30,1,240,200108,79105,2442189
GEG,MCE,Spokane-WA,Merced-CA,0,54,1,729,200601,447211,240516
GRB,CWA,Green Bay-WI,Wausau-WI,0,64,1,78,199401,258037,120028
LAS,MDW,Las Vegas-NV,Chicago-IL,118,216,1,1521,199906,1217155,17655010
PIT,ATL,Pittsburgh-PA,Atlanta-GA,0,148,1,526,200308,2400193,4673146
